case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint
NR,weather,336,720,M,False,True,21,35832,9820,0.5777008394304731,0.4869489209094967,0.338,0.348,1.7091740811552458,1.3992785083606227,5.392512499820441,checkpoints/long_input/revin_ols_NR_weather_s336_p720_M.npz
RN,weather,336,96,M,True,False,21,36456,10444,0.24620533981970633,0.27619712960724796,0.182,0.232,1.352776592415969,1.1905048689967583,4.255615292117,checkpoints/long_input/revin_ols_RN_weather_s336_p96_M.npz
RN,weather,336,192,M,True,False,21,36360,10348,0.3279120861704857,0.3352959919185765,0.225,0.269,1.457387049646603,1.2464535015560465,3.6861572091002017,checkpoints/long_input/revin_ols_RN_weather_s336_p192_M.npz
RN,weather,336,336,M,True,False,21,36216,10204,0.453134482677437,0.41008151748110283,0.271,0.301,1.6720829619093616,1.3623970680435311,5.286981625016779,checkpoints/long_input/revin_ols_RN_weather_s336_p336_M.npz
RN,weather,336,720,M,True,False,21,35832,9820,0.6369369065575883,0.5055968762303106,0.338,0.348,1.8844287176260006,1.4528645868687087,6.496121458010748,checkpoints/long_input/revin_ols_RN_weather_s336_p720_M.npz
RR,weather,336,96,M,True,True,21,36456,10444,0.24157361919639844,0.2739736795791482,0.182,0.232,1.3273275780021894,1.1809210326687423,3.1465168751310557,checkpoints/long_input/revin_ols_RR_weather_s336_p96_M.npz
RR,weather,336,192,M,True,True,21,36360,10348,0.3158697839351849,0.33063836311109107,0.225,0.269,1.4038657063785995,1.2291388963237586,4.834801499964669,checkpoints/long_input/revin_ols_RR_weather_s336_p192_M.npz
RR,weather,336,336,M,True,True,21,36216,10204,0.43273707550633317,0.4037525346858599,0.271,0.301,1.596815776776137,1.3413705471291029,5.897104791831225,checkpoints/long_input/revin_ols_RR_weather_s336_p336_M.npz
RR,weather,336,720,M,True,True,21,35832,9820,0.5972796621854856,0.4856997696569995,0.338,0.348,1.76709959226475,1.39568899326724,5.823456125101075,checkpoints/long_input/revin_ols_RR_weather_s336_p720_M.npz
NN,illness,336,24,M,False,False,7,317,170,3.319957348796682,1.287076633818744,1.683,0.858,1.972642512654,1.500089316805063,0.024537209188565612,checkpoints/long_input/revin_ols_NN_illness_s336_p24_M.npz
NN,illness,336,36,M,False,False,7,305,158,3.6406727538688712,1.3644317762042926,1.703,0.859,2.1377996205924084,1.5883955485498167,0.022740582935512066,checkpoints/long_input/revin_ols_NN_illness_s336_p36_M.npz
NN,illness,336,48,M,False,False,7,293,146,3.3260195010692732,1.3145922559433376,1.719,0.884,1.9348571850315726,1.4870953121530968,0.022986707976087928,checkpoints/long_input/revin_ols_NN_illness_s336_p48_M.npz
NN,illness,336,60,M,False,False,7,281,134,3.1087906246925727,1.283564693593133,1.819,0.917,1.7090657639871207,1.3997433954123588,0.02347595803439617,checkpoints/long_input/revin_ols_NN_illness_s336_p60_M.npz
NR,illness,336,24,M,False,True,7,317,170,4.311811746455661,1.338230231819365,1.683,0.858,2.561979647329567,1.559708894894365,0.02350570820271969,checkpoints/long_input/revin_ols_NR_illness_s336_p24_M.npz
NR,illness,336,36,M,False,True,7,305,158,5.29295697049367,1.469907849794384,1.703,0.859,3.1080193602429063,1.7111849240912504,0.023877416970208287,checkpoints/long_input/revin_ols_NR_illness_s336_p36_M.npz
NR,illness,336,48,M,False,True,7,293,146,4.5017431717251615,1.3815624868390897,1.719,0.884,2.618815108624294,1.5628534918994226,0.02439116593450308,checkpoints/long_input/revin_ols_NR_illness_s336_p48_M.npz
NR,illness,336,60,M,False,True,7,281,134,4.333820329069469,1.355919536328283,1.819,0.917,2.3825290429188946,1.4786472588094688,0.024459667038172483,checkpoints/long_input/revin_ols_NR_illness_s336_p60_M.npz
RN,illness,336,24,M,True,False,7,317,170,2.4984432369930025,1.0426346551012005,1.683,0.858,1.4845176690392172,1.2151919057123548,0.024421584093943238,checkpoints/long_input/revin_ols_RN_illness_s336_p24_M.npz
RN,illness,336,36,M,True,False,7,305,158,2.7358318403263686,1.0910979092002495,1.703,0.859,1.6064778862750255,1.2701954705474383,0.024978959001600742,checkpoints/long_input/revin_ols_RN_illness_s336_p36_M.npz
RN,illness,336,48,M,True,False,7,293,146,2.698050008166773,1.0655518621739513,1.719,0.884,1.5695462525693848,1.20537540969904,0.025430125184357166,checkpoints/long_input/revin_ols_RN_illness_s336_p48_M.npz
RN,illness,336,60,M,True,False,7,281,134,2.4864873716484683,1.0353975865904188,1.819,0.917,1.366952925590142,1.1291140529884611,0.026806083042174578,checkpoints/long_input/revin_ols_RN_illness_s336_p60_M.npz
RR,illness,336,24,M,True,True,7,317,170,1.0715976418561641,0.7266804229359355,1.683,0.858,0.6367187414475128,0.8469468798787128,0.026083834003657103,checkpoints/long_input/revin_ols_RR_illness_s336_p24_M.npz
RR,illness,336,36,M,True,True,7,305,158,1.1029471766044447,0.7478033858831916,1.703,0.859,0.6476495458628565,0.8705510895031334,0.027073834091424942,checkpoints/long_input/revin_ols_RR_illness_s336_p36_M.npz
RR,illness,336,48,M,True,True,7,293,146,1.0829332348876852,0.7233872519254598,1.719,0.884,0.6299786125001077,0.8183113709564025,0.02795729204080999,checkpoints/long_input/revin_ols_RR_illness_s336_p48_M.npz
RR,illness,336,60,M,True,True,7,281,134,1.3597399527557572,0.7879603423999553,1.819,0.917,0.7475205897502789,0.859280635114455,0.02669441606849432,checkpoints/long_input/revin_ols_RR_illness_s336_p60_M.npz
