source,model,dataset,case,lr,seq_len,pred_len,mae,mse,result_dir
deep_ltsf,TimesNet,ETTm2,NN,0p0001,336,96,0.27541106939315796,0.18763628602027893,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_NN_lr0p0001_s336_p96_TimesNet_ETTm2_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,NN,0p0001,96,336,0.3460349142551422,0.31377774477005005,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_NN_lr0p0001_s96_p336_TimesNet_ETTm2_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,NN,0p0001,96,96,0.2690531015396118,0.18777985870838165,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_NN_lr0p0001_s96_p96_TimesNet_ETTm2_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,NR,0p0001,336,336,0.35229650139808655,0.2961692214012146,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_NR_lr0p0001_s336_p336_TimesNet_ETTm2_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,NR,0p0001,336,96,0.3002365231513977,0.20397379994392395,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_NR_lr0p0001_s336_p96_TimesNet_ETTm2_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,NR,0p0001,96,336,0.37290269136428833,0.339631050825119,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_NR_lr0p0001_s96_p336_TimesNet_ETTm2_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,NR,0p0001,96,96,0.30797237157821655,0.22629404067993164,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_NR_lr0p0001_s96_p96_TimesNet_ETTm2_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,RN,0p0001,336,336,0.3641839623451233,0.3264922499656677,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_RN_lr0p0001_s336_p336_TimesNet_ETTm2_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,RN,0p0001,336,96,0.30203598737716675,0.20734703540802002,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_RN_lr0p0001_s336_p96_TimesNet_ETTm2_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,RN,0p0001,96,336,0.36668047308921814,0.3311091363430023,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_RN_lr0p0001_s96_p336_TimesNet_ETTm2_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,RN,0p0001,96,96,0.29033035039901733,0.2039017230272293,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_RN_lr0p0001_s96_p96_TimesNet_ETTm2_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,RR,0p0001,336,336,0.3582780361175537,0.31549516320228577,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_RR_lr0p0001_s336_p336_TimesNet_ETTm2_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,RR,0p0001,336,96,0.2809953987598419,0.189410999417305,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_RR_lr0p0001_s336_p96_TimesNet_ETTm2_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,RR,0p0001,96,336,0.3499358296394348,0.31163275241851807,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_RR_lr0p0001_s96_p336_TimesNet_ETTm2_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,ETTm2,RR,0p0001,96,96,0.2715066969394684,0.18971997499465942,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_ETTm2_RR_lr0p0001_s96_p96_TimesNet_ETTm2_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,electricity,NN,0p0001,336,336,0.4498542249202728,0.3794558048248291,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_NN_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,electricity,NN,0p0001,336,96,0.4375450611114502,0.3628818988800049,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_NN_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,electricity,NN,0p0001,96,336,0.4383944869041443,0.3691445589065552,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_NN_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,electricity,NN,0p0001,96,96,0.4219893515110016,0.34467121958732605,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_NN_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,electricity,NR,0p0001,336,336,0.553604781627655,0.5288791656494141,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_NR_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,electricity,NR,0p0001,336,96,0.5000324845314026,0.4631883502006531,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_NR_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,electricity,NR,0p0001,96,336,0.5390586853027344,0.5429128408432007,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_NR_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,electricity,NR,0p0001,96,96,0.5229425430297852,0.508638858795166,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_NR_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,electricity,RN,0p0001,336,336,0.5245189666748047,0.5093902349472046,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_RN_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,electricity,RN,0p0001,336,96,0.5111706852912903,0.49323412775993347,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_RN_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,electricity,RN,0p0001,96,336,0.5372782349586487,0.5479416847229004,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_RN_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,electricity,RN,0p0001,96,96,0.5258669257164001,0.5158878564834595,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_RN_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,electricity,RR,0p0001,336,336,0.4494282305240631,0.36978229880332947,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_RR_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,electricity,RR,0p0001,336,96,0.428006112575531,0.34032416343688965,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_RR_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,electricity,RR,0p0001,96,336,0.4380631446838379,0.3641027808189392,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_RR_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,electricity,RR,0p0001,96,96,0.42265552282333374,0.3416370749473572,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_electricity_RR_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,NN,0p0001,336,336,0.5138075947761536,0.4548678398132324,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_NN_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,NN,0p0001,336,96,0.33253997564315796,0.20363865792751312,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_NN_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,NN,0p0001,96,336,0.4353983700275421,0.35550448298454285,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_NN_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,NN,0p0001,96,96,0.23693951964378357,0.11029133945703506,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_NN_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,NR,0p0001,336,336,0.5285032391548157,0.5063042044639587,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_NR_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,NR,0p0001,336,96,0.32948756217956543,0.19315800070762634,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_NR_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,NR,0p0001,96,336,0.4235110878944397,0.32670682668685913,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_NR_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,NR,0p0001,96,96,0.2427246868610382,0.1110173836350441,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_NR_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,RN,0p0001,336,336,0.496553897857666,0.42842504382133484,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_RN_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,RN,0p0001,336,96,0.32318463921546936,0.18796607851982117,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_RN_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,RN,0p0001,96,336,0.42331624031066895,0.33819085359573364,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_RN_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,RN,0p0001,96,96,0.2279442548751831,0.10216065496206284,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_RN_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,RR,0p0001,336,336,0.48365116119384766,0.4185123145580292,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_RR_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,RR,0p0001,336,96,0.3266185224056244,0.19417932629585266,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_RR_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,RR,0p0001,96,336,0.4257768392562866,0.32818329334259033,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_RR_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,exchange_rate,RR,0p0001,96,96,0.23232197761535645,0.10405760258436203,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_exchange_rate_RR_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,illness,NN,0p0001,336,96,1.5841203927993774,5.12293004989624,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_illness_NN_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,illness,NN,0p0001,96,96,1.530949354171753,4.611230850219727,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_illness_NN_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,illness,NR,0p0001,336,96,0.9634630084037781,1.4131662845611572,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_illness_NR_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,illness,NR,0p0001,96,96,1.4442015886306763,3.199627161026001,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_illness_NR_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,illness,RN,0p0001,336,96,1.7039432525634766,5.7678303718566895,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_illness_RN_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,illness,RN,0p0001,96,96,1.5883811712265015,4.906147003173828,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_illness_RN_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,illness,RR,0p0001,336,96,0.895916223526001,1.2792553901672363,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_illness_RR_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,illness,RR,0p0001,96,96,1.342544674873352,2.900811195373535,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_illness_RR_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,weather,NN,0p0001,336,336,0.3085086941719055,0.2778095602989197,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_NN_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,weather,NN,0p0001,336,96,0.2304752767086029,0.17261114716529846,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_NN_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,weather,NN,0p0001,96,336,0.307351291179657,0.2853489816188812,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_NN_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,weather,NN,0p0001,96,96,0.22934240102767944,0.17897264659404755,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_NN_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimesNet,weather,NR,0p0001,336,336,0.3276224434375763,0.30427396297454834,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_NR_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,weather,NR,0p0001,336,96,0.27301448583602905,0.21820665895938873,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_NR_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,weather,NR,0p0001,96,336,0.3256783187389374,0.3127284646034241,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_NR_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,weather,NR,0p0001,96,96,0.2579764127731323,0.21058715879917145,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_NR_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimesNet,weather,RN,0p0001,336,336,0.33219417929649353,0.3201901316642761,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_RN_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,weather,RN,0p0001,336,96,0.26877379417419434,0.21070332825183868,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_RN_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,weather,RN,0p0001,96,336,0.3260631561279297,0.3088705539703369,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_RN_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,weather,RN,0p0001,96,96,0.25746479630470276,0.20757471024990082,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_RN_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimesNet,weather,RR,0p0001,336,336,0.3060297667980194,0.2750665247440338,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_RR_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,weather,RR,0p0001,336,96,0.222782701253891,0.16417266428470612,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_RR_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimesNet,weather,RR,0p0001,96,336,0.3039535582065582,0.28166013956069946,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimesNet_weather_RR_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
