dataset,architecture,capacity,condition,seed,run_id,status,duration_seconds,epochs_completed,best_val_mse,parameter_count,train_pairs,val_pairs,test_pairs,target_train_mean,target_train_std,mse,mae,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor,n_pairs
weather,gru,64,info100,2,weather__gru64__info100__seed2,completed,21.60307025909424,18,0.03068925440311432,23776,12000,2000,4000,411.0543518066406,383.9571228027344,0.032821543514728546,0.1154458224773407,0.006886766292154789,0.05875631794333458,0.05281483381986618,0.3863411843776703,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,info0,0,weather__mlp128__info0__seed0,completed,5.391302108764648,7,0.23271875083446503,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.22902584075927734,0.2670617699623108,0.005954712629318237,0.45209699869155884,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,info0,1,weather__mlp128__info0__seed1,completed,3.903697967529297,5,0.23278234899044037,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.2291635125875473,0.26580366492271423,0.005956040229648352,0.4523709714412689,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,info0,2,weather__mlp128__info0__seed2,completed,9.284080266952515,12,0.23227864503860474,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.22710497677326202,0.2638902962207794,0.0043974327854812145,0.4498125910758972,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,info100,0,weather__mlp128__info100__seed0,completed,20.09122896194458,18,0.019765323027968407,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.01972123794257641,0.0943388044834137,0.005891761742532253,0.03355071693658829,0.03160477057099342,0.4317987263202667,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,info100,1,weather__mlp128__info100__seed1,completed,18.005462169647217,16,0.019981684163212776,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.02004336751997471,0.09026990085840225,0.004828244913369417,0.03525849059224129,0.03334473446011543,0.43240997195243835,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,info100,2,weather__mlp128__info100__seed2,completed,13.508724927902222,12,0.022994548082351685,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.023832567036151886,0.10016807168722153,0.006402165163308382,0.04126296937465668,0.03630976378917694,0.3785553574562073,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,info50,0,weather__mlp128__info50__seed0,completed,13.7642822265625,14,0.1284683495759964,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.12079557031393051,0.17689543962478638,0.004399871453642845,0.23719128966331482,0.23332098126411438,0.21240615844726562,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,info50,1,weather__mlp128__info50__seed1,completed,14.753887414932251,15,0.12742388248443604,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.12053006887435913,0.1785421073436737,0.005266088061034679,0.2357940673828125,0.232039675116539,0.21436510980129242,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,info50,2,weather__mlp128__info50__seed2,completed,13.975868463516235,14,0.12903247773647308,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.12304362654685974,0.18732860684394836,0.00761950109153986,0.2384677529335022,0.2332429736852646,0.20740197598934174,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,placebo,0,weather__mlp128__placebo__seed0,completed,4.186140298843384,5,0.23470596969127655,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.22979801893234253,0.27161192893981934,0.006660055369138718,0.4529358744621277,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,placebo,1,weather__mlp128__placebo__seed1,completed,7.372111082077026,9,0.23341397941112518,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.22859932482242584,0.26636162400245667,0.005424854811280966,0.45177385210990906,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,placebo,2,weather__mlp128__placebo__seed2,completed,4.2712907791137695,5,0.23452535271644592,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.22926972806453705,0.2689589560031891,0.006203150376677513,0.4523363709449768,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,shuffled,0,weather__mlp128__shuffled__seed0,completed,8.048413038253784,7,0.23357021808624268,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.22853584587574005,0.26599958539009094,0.005679755937308073,0.45139196515083313,0.4457899332046509,0.0005712613929063082,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,shuffled,1,weather__mlp128__shuffled__seed1,completed,20.291279315948486,18,0.23190459609031677,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.2263040840625763,0.2585626244544983,0.0035571574699133635,0.4490509331226349,0.4460676312446594,0.000676899217069149,0.44595545530319214,0.11148886382579803,4000
weather,mlp,128,shuffled,2,weather__mlp128__shuffled__seed2,completed,6.854128360748291,6,0.23241740465164185,28192,12000,2000,4000,411.0543518066406,383.9571228027344,0.22808414697647095,0.26320523023605347,0.005077040754258633,0.4510912597179413,0.4465188980102539,0.0010504107922315598,0.44595545530319214,0.11148886382579803,4000
weather,mlp,32,info0,0,weather__mlp32__info0__seed0,completed,5.482920169830322,7,0.23306874930858612,5584,12000,2000,4000,411.0543518066406,383.9571228027344,0.22872012853622437,0.26502612233161926,0.0054777576588094234,0.45196253061294556,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,32,info0,1,weather__mlp32__info0__seed1,completed,6.940539121627808,9,0.23281747102737427,5584,12000,2000,4000,411.0543518066406,383.9571228027344,0.2277887761592865,0.26126107573509216,0.004622112028300762,0.45095548033714294,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,32,info0,2,weather__mlp32__info0__seed2,completed,7.884182691574097,10,0.23356640338897705,5584,12000,2000,4000,411.0543518066406,383.9571228027344,0.2281944304704666,0.2628345489501953,0.005024902522563934,0.45136404037475586,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,32,info100,0,weather__mlp32__info100__seed0,completed,20.05052947998047,18,0.02513730153441429,5584,12000,2000,4000,411.0543518066406,383.9571228027344,0.023705899715423584,0.09128094464540482,0.0024679896887391806,0.044943805783987045,0.04313984885811806,0.364315003156662,0.44595545530319214,0.11148886382579803,4000
weather,mlp,32,info100,1,weather__mlp32__info100__seed1,completed,20.213908672332764,18,0.024120233952999115,5584,12000,2000,4000,411.0543518066406,383.9571228027344,0.02436050958931446,0.09777317196130753,0.003931561950594187,0.04478945583105087,0.04098682478070259,0.36812159419059753,0.44595545530319214,0.11148886382579803,4000
weather,mlp,32,info100,2,weather__mlp32__info100__seed2,completed,20.124613046646118,18,0.025761403143405914,5584,12000,2000,4000,411.0543518066406,383.9571228027344,0.02687111496925354,0.10821963846683502,0.0055404179729521275,0.048201803117990494,0.04350198060274124,0.364871084690094,0.44595545530319214,0.11148886382579803,4000
weather,mlp,32,info50,0,weather__mlp32__info50__seed0,completed,18.326557874679565,18,0.1299813985824585,5584,12000,2000,4000,411.0543518066406,383.9571228027344,0.12241499871015549,0.17769010365009308,0.004314012359827757,0.24051599204540253,0.23723432421684265,0.20112936198711395,0.44595545530319214,0.11148886382579803,4000
weather,mlp,32,info50,1,weather__mlp32__info50__seed1,completed,18.01064443588257,18,0.12992803752422333,5584,12000,2000,4000,411.0543518066406,383.9571228027344,0.12119569629430771,0.17577283084392548,0.0036941608414053917,0.23869723081588745,0.23512002825737,0.21194425225257874,0.44595545530319214,0.11148886382579803,4000
weather,mlp,32,info50,2,weather__mlp32__info50__seed2,completed,18.271140575408936,18,0.13053017854690552,5584,12000,2000,4000,411.0543518066406,383.9571228027344,0.12357160449028015,0.1825728416442871,0.0050650229677557945,0.24207814037799835,0.23782296478748322,0.17626594007015228,0.44595545530319214,0.11148886382579803,4000
weather,mlp,512,info0,0,weather__mlp512__info0__seed0,completed,3.945751428604126,5,0.23282596468925476,210784,12000,2000,4000,411.0543518066406,383.9571228027344,0.22866743803024292,0.2665356993675232,0.005547381937503815,0.4517875611782074,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,512,info0,1,weather__mlp512__info0__seed1,completed,8.607795715332031,11,0.23256339132785797,210784,12000,2000,4000,411.0543518066406,383.9571228027344,0.22548885643482208,0.2544284760951996,0.002840908942744136,0.4481368362903595,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,512,info0,2,weather__mlp512__info0__seed2,completed,4.690884113311768,6,0.2326999455690384,210784,12000,2000,4000,411.0543518066406,383.9571228027344,0.2281198352575302,0.2632272243499756,0.00513925077393651,0.4511004686355591,0.44595545530319214,0.0,0.44595545530319214,0.11148886382579803,4000
weather,mlp,512,info100,0,weather__mlp512__info100__seed0,completed,18.11555004119873,16,0.018374525010585785,210784,12000,2000,4000,411.0543518066406,383.9571228027344,0.015034533105790615,0.07851657271385193,0.003392881480976939,0.026676183566451073,0.025725234299898148,0.42364034056663513,0.44595545530319214,0.11148886382579803,4000
weather,mlp,512,info100,1,weather__mlp512__info100__seed1,completed,17.253508806228638,15,0.0165522713214159,210784,12000,2000,4000,411.0543518066406,383.9571228027344,0.015407923609018326,0.07777834683656693,0.004122021142393351,0.026693832129240036,0.0265808068215847,0.4286966621875763,0.44595545530319214,0.11148886382579803,4000
weather,mlp,512,info100,2,weather__mlp512__info100__seed2,completed,15.94669508934021,14,0.018282750621438026,210784,12000,2000,4000,411.0543518066406,383.9571228027344,0.015882113948464394,0.08460713922977448,0.005326608661562204,0.026437614113092422,0.02632075548171997,0.43311378359794617,0.44595545530319214,0.11148886382579803,4000
weather,mlp,512,info50,0,weather__mlp512__info50__seed0,completed,10.193750143051147,10,0.12862057983875275,210784,12000,2000,4000,411.0543518066406,383.9571228027344,0.12018092721700668,0.17729118466377258,0.004715640097856522,0.23564621806144714,0.23259326815605164,0.21698345243930817,0.44595545530319214,0.11148886382579803,4000
weather,mlp,512,info50,1,weather__mlp512__info50__seed1,completed,15.359133005142212,15,0.12692654132843018,210784,12000,2000,4000,411.0543518066406,383.9571228027344,0.11739468574523926,0.1674870103597641,0.0038903853856027126,0.23089899122714996,0.22927416861057281,0.20642152428627014,0.44595545530319214,0.11148886382579803,4000
weather,mlp,512,info50,2,weather__mlp512__info50__seed2,completed,8.335240125656128,8,0.13122640550136566,210784,12000,2000,4000,411.0543518066406,383.9571228027344,0.12248227000236511,0.18118098378181458,0.0050538210198283195,0.23991072177886963,0.23505285382270813,0.2418050467967987,0.44595545530319214,0.11148886382579803,4000
