model,dataset,seq_len,pred_len,lr_tag,NN,NR,RN,RR,RN_vs_NN,NR_vs_NN,RR_vs_NN,RN_vs_NR,train_main,test_main,interaction,abs_log_interaction,formal_lr
TimesNet,ETTh2,336,336,0p0001,0.41893234848976135,0.44092509150505066,0.44941842555999756,0.3787843883037567,1.0727708833661034,1.0524971229712208,0.9041660059655531,1.0192625328396618,0.959990902742297,0.9418485147960514,0.8007930215117427,0.2221527654150225,True
TimesNet,ETTm1,96,96,0p0001,0.3426649868488312,0.48258042335510254,0.49229899048805237,0.3458508253097534,1.4366772485723298,1.4083155323015126,1.009297239528962,1.0201387513098485,1.014703516123578,0.9946720628156791,0.4988384280888317,0.6954730270675206,True
TimesNet,ETTm1,96,336,0p0001,0.4122021198272705,0.5465686321258545,0.5572350025177002,0.415114164352417,1.3518489491301122,1.3259723951805222,1.007064603467752,1.0195151528369992,1.013270755090246,0.993875130026879,0.5618167472727431,0.5765795547300612,True
TimesNet,ETTm1,336,96,0p0001,0.3246505558490753,0.37718984484672546,0.3786790668964386,0.3183191120624542,1.1664205099112175,1.161833356053377,0.9804976653433962,1.003948202927675,0.9921536519593543,0.9882518331783194,0.7235150602302611,0.32363391732868013,True
TimesNet,ETTm1,336,336,0p0001,0.3849559724330902,0.47099223732948303,0.4382285177707672,0.3698529005050659,1.1383860730903101,1.2234963763585898,0.9607667551367854,0.9304368162318651,0.9454801747212316,1.0161680602346432,0.6898039955241488,0.3713477862025376,True
TimesNet,ETTm2,96,96,0p0001,0.18777985870838165,0.22629404067993164,0.2039017230272293,0.18971997499465942,1.0858551307352116,1.2051028381662685,1.0103318657262956,0.9010476918198044,0.9541264044059755,1.058907772660702,0.7720902243484487,0.2586538648685549,True
TimesNet,ETTm2,96,336,0p0001,0.31377774477005005,0.339631050825119,0.3311091363430023,0.31163275241851807,1.0552346106816897,1.082393689437775,0.9931639754976761,0.9749083175362998,0.9839938111543702,1.0093193313203341,0.8695342227476517,0.13979758685061602,True
TimesNet,ETTm2,336,96,0p0001,0.18763628602027893,0.20397379994392395,0.20734703540802002,0.189410999417305,1.105047641934305,1.0870701199120907,1.0094582632958011,1.016537591911429,1.0129917433551998,0.9965118372557558,0.8403298810252741,0.17396074873105058,True
TimesNet,ETTm2,336,336,0p0001,0.3027358949184418,0.2961692214012146,0.3264922499656677,0.31549516320228577,1.0784722110789868,0.9783089034784056,1.0421465326643258,1.1023841316832013,1.0718422460874648,0.9722946977211085,0.9877426865647579,0.012333053853954603,True
TimesNet,electricity,96,96,0p0001,0.34467121958732605,0.508638858795166,0.5158878564834595,0.3416370749473572,1.4967535064318125,1.4757218760654225,0.9911969887024462,1.0142517575347358,1.0026581111498543,0.9885692617254503,0.4487507365721172,0.8012876977946618,True
TimesNet,electricity,96,336,0p0001,0.3691445589065552,0.5429128408432007,0.5479416847229004,0.3641027808189392,1.4843553060783585,1.4707323397949177,0.9863419953891499,1.0092627094100213,0.9977365357003521,0.9885796100438439,0.45181018097439846,0.7944931409515766,True
TimesNet,electricity,336,96,0p0001,0.3628818988800049,0.4631883502006531,0.49323412775993347,0.34032416343688965,1.3592139185841081,1.2764162434947377,0.9378372536278684,1.064867299763184,0.9993358914239139,0.9384604932897802,0.5405642802525144,0.6151417215874695,True
TimesNet,electricity,336,336,0p0001,0.3794558048248291,0.5288791656494141,0.5093902349472046,0.36978229880332947,1.3424230924135105,1.3937833047344323,0.9745068967228864,0.9631505039940855,0.9688120605795327,1.0058781639649976,0.5208351002841987,0.6523217934997835,True
TimesNet,exchange_rate,96,96,0p0001,0.11029133945703506,0.1110173836350441,0.10216065496206284,0.10405760258436203,0.9262799369832696,1.006582966365114,0.9434793619937725,0.9202221455506765,0.9317781939800334,1.01255788994563,1.011906930476927,0.011836600704257913,True
TimesNet,exchange_rate,96,336,0p0001,0.35550448298454285,0.32670682668685913,0.33819085359573364,0.32818329334259033,0.9512984217710638,0.9189949559681478,0.9231481150038257,1.0351508630086927,0.9775467088231937,0.944351923720499,1.0559454502453574,0.05443652698517906,True
TimesNet,exchange_rate,336,96,0p0001,0.20363865792751312,0.19315800070762634,0.18796607851982117,0.19417932629585266,0.9230373075171673,0.9485330667244063,0.9535484483745341,0.9731208535562349,0.9632849422623868,0.9898924051849234,1.0891082143499873,0.08535920939957695,True
TimesNet,exchange_rate,336,336,0p0001,0.4548678398132324,0.5063042044639587,0.42842504382133484,0.4185123145580292,0.9418670794515723,1.1130798006556057,0.920074531384477,0.8461810904274888,0.8823546170568144,1.04274915504322,0.8776211686060823,0.13054024929324254,True
TimesNet,illness,96,96,0p0001,4.611230850219727,3.199627161026001,4.906147003173828,2.900811195373535,1.06395605913767,0.6938770287055869,0.6290752490162818,1.5333495923945746,0.9821365875806842,0.6405170695920155,0.8521114399165666,0.16003796268199788,True
TimesNet,illness,336,96,0p0001,5.12293004989624,1.4131662845611572,5.7678303718566895,1.2792553901672363,1.1258850532174476,0.27585117711880125,0.24971166455672109,4.0814944673321465,1.0095527610365682,0.24734880057217337,0.8040257067029125,0.21812403680322728,True
TimesNet,weather,96,96,0p0001,0.17897264659404755,0.21058715879917145,0.20757471024990082,0.1766279935836792,1.159812486433916,1.1766443800589994,0.9868993778938377,0.9856950035963803,0.9862970069113726,1.0006107399477484,0.723169115443286,0.3241121762318828,True
TimesNet,weather,96,336,0p0001,0.2853489816188812,0.3127284646034241,0.3088705539703369,0.28166013956069946,1.0824308964342886,1.095950869805842,0.9870725241868616,0.9876637048757956,0.9873680702855947,0.9997006728213851,0.832066040778743,0.18384346537504218,True
TimesNet,weather,336,96,0p0001,0.17261114716529846,0.21820665895938873,0.21070332825183868,0.16417266428470612,1.2206820458128456,1.264151606329494,0.9511127582478126,0.9656136492656417,0.9583357769356106,0.992462956239728,0.6163541005142928,0.4839336421077485,True
TimesNet,weather,336,336,0p0001,0.2778095602989197,0.30427396297454834,0.3201901316642761,0.2750665247440338,1.1525526022925758,1.0952609501528792,0.9901262017335386,1.0523086777919908,1.0207440395091347,0.970004392295722,0.7843541413256135,0.24289464974786684,True
iTransformer,ETTh1,96,96,0p0001,0.40191346406936646,0.3994019031524658,0.4021506905555725,0.396630197763443,1.0005902426950422,0.9937509908439714,0.9868547168028896,1.0068822591515227,0.9968181914014359,0.9900047223410534,0.9924745592269544,0.0075538997700239415,True
iTransformer,ETTh1,96,96,0p0003,0.3905705213546753,0.3830256760120392,0.3978499174118042,0.3785914182662964,1.0186378532406406,0.9806825018015513,0.969329218583036,1.0387029965043364,1.0034167448978548,0.9660285454790883,0.9703380612637108,0.030110751435857664,False
iTransformer,ETTh1,96,96,0p001,0.3963192105293274,0.3906574249267578,0.41652631759643555,0.3763195872306824,1.0509869482231744,0.9857140773090266,0.9495365786787541,1.0662188685509504,1.0061877640712005,0.943697203031742,0.9165653138359593,0.08712194982698868,False
iTransformer,ETTh1,96,96,0p003,0.4090890884399414,0.4012117385864258,0.42264315485954285,0.40299880504608154,1.0331323098137126,0.9807441702159404,0.9851125743365947,1.0534167229219802,1.0186923283145364,0.9670364122271338,0.9722415641973997,0.02815098256155161,False
iTransformer,ETTh1,96,96,0p01,0.40519651770591736,0.4126478433609009,0.4091602563858032,0.38275954127311707,1.0097822624496557,1.0183894118764159,0.9446269268062057,0.9915482728645999,0.9678032846483258,0.9760526150202709,0.9185836434997137,0.08492231314956566,False
iTransformer,ETTh1,96,192,0p0001,0.4528425335884094,0.4512307047843933,0.4516117572784424,0.4487423300743103,0.9972821097430621,0.9964406417585299,0.9909456307436311,1.0008444737692022,0.9958827533075867,0.9950424660457687,0.9971956286906974,0.0028083109256780603,True
iTransformer,ETTh1,96,192,0p0003,0.4456685185432434,0.4401502311229706,0.4464770257472992,0.4258618950843811,1.0018141447520201,0.987617955519249,0.9555574992741147,1.01437417085568,0.9845267116899913,0.970575493714996,0.965785518055617,0.034813500420476436,False
iTransformer,ETTh1,96,192,0p001,0.45140326023101807,0.44305500388145447,0.44575077295303345,0.4242837429046631,0.9874779653228649,0.9815059901311055,0.9399217513128376,1.0060845020323939,0.9724405931053021,0.9665595595010881,0.9697757767773169,0.030690392167357094,False
iTransformer,ETTh1,96,192,0p003,0.4493962526321411,0.4516831040382385,0.4565608501434326,0.41671136021614075,1.0159427175222935,1.0050887193489113,0.9272693258464819,1.0107990448648287,0.9681337453565378,0.9577905225326004,0.9080970675840239,0.09640400346894529,False
iTransformer,ETTh1,96,192,0p01,0.44341084361076355,0.45247358083724976,0.4539726972579956,0.42794910073280334,1.023819565532555,1.0204386910177634,0.9651299847517196,1.0033131579040966,0.9840363879395825,0.9807868861156142,0.9237947009799992,0.07926541711379699,False
iTransformer,ETTh1,96,336,0p0001,0.4983285963535309,0.49736401438713074,0.49157631397247314,0.4941500127315521,0.9864501406692956,0.9980643656144592,0.9916148026572122,0.9883632505624891,0.9899876916710447,1.0016435668845751,1.0071851458822854,0.007159455706648611,True
iTransformer,ETTh1,96,336,0p0003,0.48418524861335754,0.49237439036369324,0.4834709167480469,0.4659385681152344,0.9985246723906678,1.0169132409006436,0.9623146707786343,0.981917269074312,0.9720665581744401,0.9899678809914827,0.9477076893880101,0.05370916880247891,False
iTransformer,ETTh1,96,336,0p001,0.49191007018089294,0.4933481812477112,0.4852204918861389,0.45140013098716736,0.9864008104320897,1.0029235243472234,0.9176476725129278,0.9835254498333879,0.9500157050790469,0.9659289500235936,0.927587161111852,0.07516851467126516,False
iTransformer,ETTh1,96,336,0p003,0.48887544870376587,0.5080000162124634,0.48865941166877747,0.4556795358657837,0.9995580939162292,1.039119508986196,0.9320974024651886,0.9619279450266848,0.94689521010408,0.984372285886561,0.8974034998045303,0.10824968550967042,False
iTransformer,ETTh1,96,336,0p01,0.4900517165660858,0.5107697248458862,0.5052978992462158,0.47459208965301514,1.0311113749115375,1.0422771874466161,0.9684530705832435,0.9892870987971705,0.9788146548343605,0.9894141508814348,0.9011348178935882,0.10410040116503222,False
iTransformer,ETTh1,96,720,0p0001,0.5267600417137146,0.5268910527229309,0.481789231300354,0.5402292609214783,0.9146275213528792,1.0002487109857272,1.0255699334443518,0.9144001000026585,0.9683910623819466,1.059045227990604,1.1210191060528476,0.11423818770289527,True
iTransformer,ETTh1,96,720,0p0003,0.49932512640953064,0.5266302227973938,0.4635811746120453,0.5132234692573547,0.9284154753947446,1.0546840023537458,1.0278342549027366,0.8802783329630421,0.9511993610532398,1.080566595171638,1.049683469393856,0.048488661001782375,False
iTransformer,ETTh1,96,720,0p001,0.510077953338623,0.5334208607673645,0.4711165726184845,0.5112577676773071,0.9236168109891363,1.0457634118000096,1.0023130079058737,0.8831986284539927,0.9408727192686923,1.0653013817691908,1.037715000224595,0.03702118078586537,False
iTransformer,ETTh1,96,720,0p003,0.5220141410827637,0.5777748227119446,0.5026810765266418,0.5139303803443909,0.9629644811613319,1.1068183354449401,0.9845142878282848,0.8700293899397872,0.9255033037359979,1.0637609653623883,0.92370949898658,0.07935765180910233,False
iTransformer,ETTh1,96,720,0p01,0.5036919116973877,0.5508472919464111,0.49337902665138245,0.5078360438346863,0.9795254106597584,1.0936194907123182,1.008227513765971,0.8956729639316817,0.9502852864125793,1.0609735078316633,0.9411884657320743,0.060611877057320726,False
iTransformer,ETTh1,336,96,0p0001,0.4014684557914734,0.3822101950645447,0.398531436920166,0.3777317702770233,0.992684309741055,0.9520304510874656,0.9408753410833873,1.042702267146132,0.9904811210969838,0.9499174906446911,0.9955660753047109,0.004443783692886412,True
iTransformer,ETTh1,336,336,0p0001,0.46273279190063477,0.42617565393447876,0.4541579782962799,0.43714386224746704,0.9814691896609822,0.920997304262789,0.9447004186842618,1.0656591339825883,1.003358674676239,0.9415380985160615,1.0451029606662519,0.044115407516663915,True
iTransformer,ETTh2,96,96,0p0001,0.29895472526550293,0.2944906949996948,0.3001326024532318,0.30278652906417847,1.003939985182314,0.9850678718597152,1.0128173381279473,1.0191581858080196,1.0159828152490504,0.9968843202133028,1.0241350290600595,0.023848382240445627,True
iTransformer,ETTh2,96,336,0p0001,0.4238449037075043,0.43296605348587036,0.42820438742637634,0.4316893219947815,1.0102855636123929,1.0215200175785542,1.0185077565370249,0.9890022184853589,1.0036465666556447,1.0148071944597994,0.9869003707036152,0.013186186179952611,True
iTransformer,ETTh2,336,96,0p0001,0.3045614957809448,0.26315125823020935,0.30286672711372375,0.26543232798576355,0.994435381061958,0.8640332473921138,0.8715229326844229,1.1509225878326244,1.0015265493438674,0.8701945377837321,1.014312546479403,0.014211088917515949,True
iTransformer,ETTh2,336,336,0p0001,0.4016316533088684,0.3222168982028961,0.3999093770980835,0.3298133313655853,0.9957118016057852,0.8022696805600139,0.8211836110236751,1.2411185736331722,1.0095475382589179,0.8134174765458808,1.0279837250948347,0.027599335287841358,True
iTransformer,ETTm1,96,96,0p0001,0.347892165184021,0.36652469635009766,0.3800284266471863,0.344156414270401,1.0923742029262615,1.0535583523596193,0.9892617561201934,1.0368426205152357,1.0127728035404413,0.9767854672459033,0.8595698820602364,0.15132315198413923,True
iTransformer,ETTm1,96,336,0p0001,0.4212447702884674,0.44963234663009644,0.44622915983200073,0.42078909277915955,1.0593108598747092,1.0673897418885208,0.9989182595454044,0.992431178887369,0.9956694360744255,1.0032629539014353,0.8834531070633533,0.12391706495995604,True
iTransformer,ETTm1,336,96,0p0001,0.3016139268875122,0.3024347126483917,0.31031376123428345,0.29527556896209717,1.0288442726652203,1.002721312538017,0.978985194779222,1.0260520643179338,1.00224237589513,0.9767948535451453,0.9489563447781303,0.0523924827178348,True
iTransformer,ETTm1,336,336,0p0001,0.37930646538734436,0.3777536153793335,0.3935808539390564,0.37743455171585083,1.0376328638035082,0.9959060808351233,0.9950649043918037,1.0418983112678604,1.0182123764164994,0.9772665579786399,0.9629180036083604,0.037787017633340574,True
iTransformer,ETTm2,96,96,0p0001,0.1869664341211319,0.19369441270828247,0.18860289454460144,0.1883576512336731,1.0087526963391156,1.0359849542982227,1.0074409993380944,0.9737136549656225,0.9904337724591761,1.0171714932909552,0.9640098344326328,0.0366537827300259,True
iTransformer,ETTm2,96,336,0p0001,0.3135724365711212,0.317707359790802,0.3126460313796997,0.3137957453727722,0.99704564214396,1.013186500908357,1.0007121442308287,0.9840692125784087,0.9923557889138767,1.0084207251172466,0.9906146256816312,0.009429694469366546,True
iTransformer,ETTm2,336,96,0p0001,0.17352892458438873,0.1793467253446579,0.17547009885311127,0.1738891750574112,1.0111864593950073,1.0335264035906586,1.0020760255034444,0.9783847378083054,0.9901595272864753,1.012034927593563,0.9588437689885733,0.04202712770519751,True
iTransformer,ETTm2,336,336,0p0001,0.28604593873023987,0.28576669096946716,0.28467121720314026,0.2793276607990265,0.9951940533286296,0.9990237660355805,0.9765132902741571,0.9961665449440223,0.9862909664314716,0.9900864182172413,0.9821878697969093,0.01797267548694551,True
iTransformer,electricity,96,96,0p0001,0.21001192927360535,0.20977245271205902,0.2137235701084137,0.2069961577653885,1.0176734762051196,0.9988597001971524,0.985639999029351,1.0188352538442125,1.0021001839187926,0.983574312076191,0.9696285009610378,0.030842269543572734,True
iTransformer,electricity,96,336,0p0001,0.2399751991033554,0.24223382771015167,0.24295301735401154,0.23989462852478027,1.0124088583394553,1.0094119251290776,0.9996642545609872,1.002968989305327,1.0013152585682974,0.9983511646375279,0.9782048133816746,0.022036210237100853,True
iTransformer,electricity,336,96,0p0001,0.16365642845630646,0.15386974811553955,0.1654956340789795,0.1522943675518036,1.0112382119054009,0.9401998416250432,0.9305736962997677,1.07555667118341,1.000442275737596,0.9301623080788783,0.9787620610780767,0.021466708812487297,True
iTransformer,electricity,336,336,0p0001,0.21067996323108673,0.20433679223060608,0.21274712681770325,0.2033022791147232,1.0098118660878497,0.9698919113939513,0.9649815577940308,1.041159178899146,1.002346949097792,0.9627220980346238,0.9852698795217157,0.014839685976130761,True
iTransformer,exchange_rate,96,96,0p0001,0.08745570480823517,0.08695457130670547,0.08876633644104004,0.08704908192157745,1.014986233724589,0.9942698592089729,0.9953505275893743,1.0208357663905228,1.0080126083829062,0.9874385690335314,0.9863058859197544,0.013788743363067376,True
iTransformer,exchange_rate,96,336,0p0001,0.3328513205051422,0.30984267592430115,0.3159504532814026,0.32687440514564514,0.9492239742414406,0.9308741075567234,0.9820432878246468,1.0197125116444374,1.0007006683175703,0.9813556829893088,1.1114015103021244,0.10562184078135364,True
iTransformer,exchange_rate,336,96,0p0001,0.10339677333831787,0.1012098416686058,0.11006806045770645,0.10449172556400299,1.0645212312144392,0.9788491304021998,1.0105898104005857,1.0875232946031608,1.0483510671999283,0.9639803325614956,0.9698505760313516,0.0306132646794123,True
iTransformer,exchange_rate,336,336,0p0001,0.36903655529022217,0.35395896434783936,0.3762320280075073,0.3573596775531769,1.0194979944781524,0.9591433674354419,0.9683584794794591,1.0629255532508,1.0145407692871724,0.9544796116570441,0.9902988075155194,0.009748555620485022,True
iTransformer,illness,96,96,0p0001,3.660853385925293,2.653823137283325,3.88618803024292,2.408642530441284,1.0615524907891587,0.7249192626742036,0.6579456417734937,1.4643734074235053,0.9815692035426213,0.6702998009706044,0.8549857979453552,0.15667042077356202,True
iTransformer,illness,336,96,0p0001,4.565611362457275,1.207853078842163,4.736973285675049,1.1309809684753418,1.037533182221087,0.26455451043736666,0.24771731071446962,3.921812485849577,0.9856474228247575,0.25132446448704643,0.9024833350272554,0.10260505428934893,True
iTransformer,weather,96,96,0p0001,0.1877196878194809,0.18933984637260437,0.19105370342731476,0.19185376167297363,1.0177606070336107,1.0086307332594837,1.022022590712319,1.0090517505297731,1.0155164618258237,1.0064067192714907,0.9955948952221779,0.004414835839954717,True
iTransformer,weather,96,336,0p0001,0.2898588478565216,0.2897258400917053,0.29117125272750854,0.2913586497306824,1.0045277378306443,0.9995411291882244,1.0051742490707172,1.00498889790205,1.0050815692137136,1.0000922112790072,1.001102974135092,0.0011023663060261773,True
iTransformer,weather,336,96,0p0001,0.15975525975227356,0.16480395197868347,0.16182368993759155,0.16672909259796143,1.0129474934880105,1.0316026666930325,1.043653228422663,0.9819163193278435,1.0123142480017766,1.0309577589002101,0.9987500881276267,0.0012506936637324498,True
iTransformer,weather,336,336,0p0001,0.2531251907348633,0.2572839558124542,0.25710293650627136,0.2605959177017212,1.0157145393544595,1.0164296768153236,1.0295139608395718,0.9992964220967016,1.0142926685950107,1.0150068049546743,0.9972022148240014,0.002801706292279168,True
