model,dataset,seq_len,pred_len,mse_RN_vs_NN,mse_NR_vs_NN,mse_RR_vs_NN,mse_RN_vs_NR,mse_train_main,mse_test_main,mse_interaction,mse_abs_log_interaction,mae_RN_vs_NN,mae_NR_vs_NN,mae_RR_vs_NN,mae_RN_vs_NR,mae_train_main,mae_test_main,mae_interaction,mae_abs_log_interaction
PatchTST,electricity,336,96,1.0154820916877585,0.9376130302455433,0.9163387124026563,1.0830503191938605,0.9962132979223817,0.919821803537149,0.9624100099040617,0.03831471339481255,1.012543792714114,0.9978902272565306,0.9824736026992378,1.0146845465135679,0.9984491885000595,0.9839996005957785,0.9723537768798016,0.028035572758641866
PatchTST,electricity,336,336,1.013661000058559,0.9650435676588572,0.9389312124065002,1.0503784844840167,0.9930927166797067,0.9454617848227814,0.9598295545244854,0.04099955765398308,1.0069953993905323,1.0089950992225563,0.9857046639855448,0.9980181273094738,0.9918422872770991,0.993811895933169,0.9701307448462659,0.030324428066557305
PatchTST,exchange_rate,96,96,0.9797664732069082,0.9876973693509695,0.9949714364888755,0.9919703176396301,0.9934697438252605,1.001511563560892,1.0281681395770264,0.027778713558342362,0.9926243702591673,0.9945988922389271,0.9885162694196009,0.9980147555007678,0.9932541582763871,0.995229933026399,1.0012693377800226,0.001268532851901135
PatchTST,exchange_rate,96,336,0.8540944284041075,0.8580676463378095,0.9812111854111623,0.995369574938923,0.9882650254602888,0.9928624004013081,1.3388597155993258,0.2918182931841302,0.9266238389310135,0.9287641577598155,0.9815027141582962,0.9976955195665987,0.9895659959589295,0.9918516987916307,1.1404666471343456,0.1314375182413406
PatchTST,exchange_rate,336,96,0.9278023893505801,1.064706236810883,1.0797831073869613,0.871416318673617,0.9700209381271646,1.1131544330081329,1.093078228295186,0.08899777872398827,0.98011717244468,1.039454335133895,1.051977239136423,0.9429150846904962,0.995954420409285,1.056250384133157,1.0325781482012466,0.03205873131933879
PatchTST,exchange_rate,336,336,1.384127061389632,1.2289192232485313,1.2135276267580137,1.126296208249411,1.1690986120184461,1.0380027948736172,0.7134283617699781,0.3376732510724552,1.1630335927537956,1.042371889597587,1.0562050962465224,1.1157568660094914,1.0855727004909772,0.972947362962266,0.8712309774326533,0.1378481507955133
PatchTST,illness,96,96,1.462325621961552,0.8452367440975385,0.6759217286702641,1.7300781493152915,1.0813868010198031,0.6250508403032433,0.5468572194163158,0.6035675354661276,1.2801765681231947,1.0814736707107684,0.9120993430529839,1.183733458144972,1.0390777206368471,0.8777970357154433,0.6588041382022624,0.41732899927418077
PatchTST,illness,336,96,1.022899295456749,0.3035891590726528,0.16753963108552342,3.369353828645627,0.7513323481974433,0.22299004094190222,0.5395086549408598,0.6170964518901814,0.9820794749918007,0.6160402011062006,0.4344245748428626,1.5941808233104218,0.832196687321738,0.5220215142179585,0.7180566295103691,0.33120684185972316
PatchTST,weather,96,96,1.008278124400825,1.0067128905812464,1.0151992755768073,1.001554796639859,1.0083539576950455,1.0067886061531501,1.0001504270381802,0.00015041572516784517,1.0065600534144352,0.9999162813413108,1.0075977096395554,1.0066443283273798,1.0071209061698185,1.0004734322034383,1.0011147054889764,0.0011140846661264261
PatchTST,weather,96,336,1.0045612427483284,0.9989918384722224,1.008157764376006,1.0055750248016273,1.0068655664567914,1.001283386742246,1.0045929835021794,0.004582467939696578,1.0010103743544385,0.9918591891871275,0.9943028176054469,1.0092262946868606,1.0017367660262104,0.9925789402237344,1.0014518435503341,0.0014507906444666556
PatchTST,weather,336,96,0.9996774832850364,1.0053665361547055,1.0148709686643114,0.9943413146697437,1.0045536985158274,1.0102705013815858,1.0097793696178299,0.009731861067441531,1.005872347421497,1.0047468271960116,1.0091115314893249,1.0011202028162918,1.0051079250850885,1.0039832602094918,0.9984806583592346,0.0015204970106921245
PatchTST,weather,336,336,0.9968232227766994,0.999701400621629,1.00261272962779,0.9971209624762555,0.9998630756045589,1.0027500305695045,1.0061083807750668,0.006089800243470818,0.998075050868656,0.995066338452358,0.9937016575393685,1.0030236299832809,0.9983517634909753,0.9953422169202699,1.0005545694802305,0.0005544157634047508
TimeFilter,ETTh1,96,96,0.9981202228242061,0.9993528635952185,0.9934568058065362,0.9987665610257243,0.9961081454656392,0.9973383013971202,0.9959723302410045,0.004035802665960274,0.9997000828311542,0.9990051404103863,0.9949112819458794,1.0006956344794007,0.9977992666551452,0.9971056455884689,0.9962008424014825,0.0038063927284927163
TimeFilter,ETTh1,96,336,0.9891667769503404,1.0227195622336047,1.0053757940047685,0.9671925848274717,0.9860993930261005,1.0195481318769637,0.9938076610510359,0.006211590997749484,0.9971625774061541,1.011932710819776,1.0026965835028003,0.9854040360038797,0.9940127062925105,1.0087361833056232,0.9936923101110676,0.00632766741714219
TimeFilter,ETTh1,336,96,1.0021906176430493,0.9571281346404497,0.9512742087486145,1.0470809303077562,0.9980285985252496,0.9531532564841104,0.9917114034495603,0.008323137965819155,1.0010500735315235,0.9854718092037201,0.9835379066873535,1.0158079248765026,0.9995426954510046,0.9839878888250696,0.9969906736581167,0.0030138634691500715
TimeFilter,ETTh1,336,336,0.9935629033309743,0.9504996413777032,0.9492047487608848,1.0453059213056126,0.9960970557185475,0.9529239578729239,1.0051076467255915,0.005094646944790103,0.9985441510265385,0.9779133067704748,0.9752508401331125,1.0210968028691585,0.9979105745783947,0.9772928205968198,0.998731402221312,0.0012694031300334258
TimeFilter,ETTh2,96,96,1.009587162165109,1.00137935081304,1.0102837759560004,1.0081965054955497,1.0092396011243754,1.00103461539803,0.9993115973974763,0.0006886396603956694,1.0009003240314338,1.0128024969440965,1.0204209511239521,0.9882482784663594,1.004205779837604,1.0161472594680445,1.006615871394296,0.006594082565738155
TimeFilter,ETTh2,96,336,0.9915971665371827,1.0464493485413726,1.0285535895486504,0.9475825733174306,0.9872382980716411,1.0418493605421406,0.9912277117302957,0.008810991299444114,0.9843360305108018,1.021424800563116,1.0206354986791109,0.9636891819820049,0.9917536936275397,1.0291219536031473,1.0151281910563197,0.015014901126217119
TimeFilter,ETTh2,336,96,0.9957594276532753,0.8673008494356179,0.8962425486172187,1.1481130547736114,1.014390344153079,0.8835282727040323,1.037770591191766,0.037074749904739836,0.992123894034052,0.9498815736530888,0.9655128175303734,1.0444711441432706,1.0042162502225016,0.9614590655314005,1.0245252618432146,0.02422934612167816
TimeFilter,ETTh2,336,336,0.9580863924938375,0.7929661231387888,0.8271964032045059,1.2082311772682737,0.99972220345247,0.8274262593626927,1.088803056708722,0.08507897976183418,0.9586802554535013,0.8939862000076466,0.9154956912510743,1.0723658323196728,0.990831115242922,0.9239674422483415,1.0681978680369573,0.0659729930752177
TimeFilter,ETTm1,96,96,1.0163017904817542,1.0164633310120417,1.0042663085584422,0.9998410758899422,1.0020512494024911,1.0022105248182385,0.9721526991939972,0.02824238892407546,1.0143270092556673,1.0077863052769018,1.0019091815262833,1.006490169537448,1.0041970633175117,0.9977216804601378,0.980126009364336,0.020074134599329278
TimeFilter,ETTm1,96,336,1.0012908177632103,1.018295932388834,1.0057554762755805,0.9833004197652726,0.99446457051169,1.0113537536667403,0.9864115832466825,0.013681584250136807,1.0027394191664174,1.0072325468267473,1.000643255824679,0.9955391357492515,0.9980879330484954,1.0025602180845716,0.9907439611484624,0.009299142162606298
TimeFilter,ETTm1,336,96,0.9929941864815833,0.9821072364477883,0.9672403109449376,1.0110852966252162,0.9889198434148384,0.9780775635009615,0.9918106582557562,0.00822305860880571,0.9948792092290928,0.998835552085255,0.9846895391888935,0.9960390448178355,0.9903480338021681,0.9942863575024729,0.9909117473354672,0.009129802769605419
TimeFilter,ETTm1,336,336,1.0136367226897307,0.9936335710558833,0.9871756949083434,1.0201313162281656,1.003518231521133,0.9837147586367041,0.980134918733601,0.02006504461632001,1.0063167054274176,0.998228391201735,0.9956952805184395,1.0081026689853465,1.0018797681292662,0.9938271159798202,0.9912012672465261,0.008837670170719247
TimeFilter,ETTm2,96,96,1.019584203693518,1.0731640682200256,1.0553115298728657,0.950072998050171,1.0013106356487114,1.053930211366595,0.9644760808594519,0.03617024646750376,1.0137952535910182,1.0459094633431232,1.0352932655244442,0.9692954209923142,1.001750977866767,1.0334836585127232,0.9763803778354996,0.023903037105764344
TimeFilter,ETTm2,96,336,1.009133876962749,1.0361408900049236,1.017538968636581,0.9739349992817616,0.9954982745782299,1.022140363897355,0.9731582115888746,0.027208608175863576,1.002961680694051,1.0281398040971805,1.0206421068174387,0.9755109924712634,0.997821424193448,1.0228705077588778,0.9897761111068897,0.010276511826439691
TimeFilter,ETTm2,336,96,1.0304722524833172,1.0147439655075658,1.051738209374491,1.0154997590627546,1.0334601580210476,1.0176862660950992,1.005807506841376,0.005790708280645194,1.020801353056275,1.018605099138667,1.0399269204161168,1.0021561387425462,1.0208668606329832,1.0186704657758365,1.000128349513666,0.00012834127757181096
TimeFilter,ETTm2,336,336,1.026740231537682,0.9981350816982386,1.0233550237349363,1.0286585957792147,1.0260033828885675,0.9974187617723294,0.9985651984334211,0.0014358318799947937,1.0120726158593478,1.0154647809959796,1.0274637341056467,0.9966594950409755,1.011944408753094,1.0153361441777968,0.9997466604989613,0.00025337159691095
TimeFilter,exchange_rate,96,96,1.0025639443561392,1.042294009608407,1.0597230986527462,0.9618820938372327,1.0096180827519798,1.0496276926461061,1.014121703141305,0.014022920788628632,1.0016448753625748,1.012308553086856,1.0183545356832604,0.9894659808101353,1.0038063406166986,1.0144930296591115,1.0043204881037295,0.004311181591157875
TimeFilter,exchange_rate,96,336,0.8651129828237181,0.8413239357658232,0.9202308261407324,1.0282757283450408,0.9727543487414589,0.9460053582194917,1.264330756665462,0.23454293607095097,0.9354596278248111,0.9273728080042823,0.9593057373406464,1.0087201390322535,0.9837027075009478,0.9751988380490678,1.1058026724005394,0.10057147163114591
TimeFilter,exchange_rate,336,96,1.0075040453431425,1.0278479631750856,1.0807277608663257,0.9802072694009145,1.0292410832475285,1.0500239238957925,1.0436157607354144,0.04269137644257134,0.9946704692753872,1.0200913794217032,1.0313769220313393,0.9750797716173943,1.002833372792195,1.028462903223564,1.0164806310825212,0.01634629938679171
TimeFilter,exchange_rate,336,336,0.8668909302332378,0.8916358532920764,0.9961501006149902,0.9722477253830967,0.9841263483227484,1.0122176916741779,1.2887622325655215,0.2536822481104039,0.9463896057305167,0.9320611331081876,0.9682986530101692,1.0153728893023866,0.99155645377081,0.976544148674346,1.0977285703788844,0.09324310886525891
TimeFilter,illness,96,96,1.4465972202335298,0.9241442580792301,0.4853609870381966,1.5653370213435964,0.8716384122597848,0.556837537459901,0.3630592192800636,1.0131893195103543,1.2111875423205347,1.159482038963888,0.7522794012788463,1.0445936216509664,0.8864684226047146,0.8486251535823691,0.5356779246868243,0.6242221852944605
TimeFilter,illness,336,96,1.952436123976397,0.5668591769516178,0.20531840086840275,3.444305399580821,0.840939520265482,0.2441535876487103,0.18551364424809288,1.6846268457415277,1.528828867003454,0.9363799878224439,0.5130596363537657,1.6327013465534999,0.9152448629394444,0.5605708997983324,0.3583907987752431,1.026131271271068
TimeFilter,weather,96,96,1.0050336680126204,1.0042196439752338,0.9970191390449025,1.0008106035788789,0.9989130724578705,0.9981040057786931,0.9878572057501772,0.012217120272470806,1.006526452794338,1.0062518673527936,0.9973215298055275,1.0002728794355102,0.9987961145006538,0.9985236379339907,0.984698558200608,0.015419716931130244
TimeFilter,weather,96,336,1.003572767202288,0.9957625447339584,0.9963208033812383,1.0078434587740155,1.002065568976528,0.9942670761543506,0.9969985904454188,0.0030059228172672086,1.0040378088670388,0.992104630795295,0.9899065861240873,1.0120281447151172,1.0009062522516459,0.9890102933188661,0.9937718022500284,0.006247673883162149
TimeFilter,weather,336,96,1.002613769117095,1.0221380879894515,1.0114104513588205,0.980898550693125,0.9960376729289643,1.0154339327192823,0.9869251146584475,0.013161114100361984,1.0016318814215233,1.0154713153219994,1.0061923175712169,0.9863714181861575,0.996232574879349,1.0099974071747995,0.9892480378581185,0.010810182182691202
TimeFilter,weather,336,336,1.0386999097767569,1.0058389747592562,1.038943275103727,1.032670174692093,1.0358019759570556,1.0030327217166861,0.9944278588472213,0.0055877234427298885,1.0052529871978064,1.0025745391253544,0.9991118208862675,1.0026715700109328,1.0008901128817866,0.9982232894774041,0.9913386843540679,0.008699042843031947
TimeMixer,ETTh1,96,96,1.0076647283098887,0.9870359061324216,0.9791616456386342,1.020899768741239,0.9998129312990369,0.9793448504075948,0.9844765706215398,0.015645179437495903,1.0050653756907049,1.0002522989799079,0.9887619489103927,1.004811862682751,0.9967546015115649,0.9919813235985553,0.9835305962296488,0.016606532099905466
TimeMixer,ETTh1,96,336,0.9671323150309901,1.0220578050598632,0.9711745269665201,0.9462598986505895,0.9586362758937162,1.0130792578875805,0.9825076235949536,0.017647175884647943,0.989005005885734,1.014678322324219,0.9869770929850108,0.9746980733956374,0.9808183680060835,1.0062791697013662,0.9835132183009047,0.01662420118141367
TimeMixer,ETTh1,336,96,0.9756337143014546,0.9605411010829028,0.908498562237568,1.0157126157345444,0.9606109779933774,0.9457507597251624,0.9694412429702659,0.031035411633422865,0.9834085123903725,0.9798570069507441,0.9594071840380733,1.0036245139999362,0.9812668183568924,0.9777230474832292,0.9956490880717044,0.004360404690387407
TimeMixer,ETTh1,336,336,0.9670961798047748,0.9267419958465614,0.9111642252062175,1.043544140806256,0.9751102955697988,0.9344217052633879,1.0166422359026603,0.016505271402800895,0.9760356334844197,0.9563368675293544,0.9503496831376548,1.020598145511169,0.984847767016516,0.9649711508374851,1.018138505159696,0.01797596502254641
TimeMixer,ETTh2,96,96,1.012745350284883,0.9822301094551199,0.9821365401850619,1.0310673034108995,1.0063045632759111,0.9759833911393854,0.9873209861217088,0.012760078516793569,1.008126490031726,1.0062480169742285,1.0068595849113506,1.001866809201916,1.0043600946122364,1.002488639595024,0.9925418888107542,0.007486061960526468
TimeMixer,ETTh2,96,336,0.9842493336143204,1.0301392373556493,1.0042064587567667,0.9554527173830138,0.979526308902791,1.0251960050788436,0.990425814713069,0.009620312455030935,0.9832513383201845,1.0138752400966011,1.0020753208815445,0.969795197115674,0.9858031412706441,1.0165065203483998,1.005197275935511,0.005183816710996765
TimeMixer,ETTh2,336,96,1.0014236965815873,0.8892131074183642,0.8723875183136957,1.1261908852074864,0.9911987043442213,0.8801338364247243,0.9796833421113795,0.02052587982664053,1.0006993659438668,0.9566405000118429,0.9579360843368431,1.0460558234064714,1.0010267825946255,0.9569535011380087,1.0006544827053445,0.000654268624941574
TimeMixer,ETTh2,336,336,1.00635464845028,0.9339201669102213,0.8781123369188647,1.0775596074552078,0.9727375725610001,0.9027227503991561,0.9343062804157555,0.06795097115106728,0.9897531861372548,0.9693093871112914,0.9508214361347134,1.021091097742166,0.9853300482475795,0.9649776111321885,0.9910821109660999,0.008957891408388305
TimeMixer,ETTm1,96,96,1.0562385915665269,1.0617167363741722,1.0016809477485884,0.9948402953255181,0.9982547620122584,1.0034321756997417,0.8932205761192392,0.11292172287390079,1.0361285936012832,1.0394710470018051,1.0020123709439106,0.9967844670516195,0.9993950005630684,1.0026189548470499,0.93035142533289,0.07219288751022353
TimeMixer,ETTm1,96,336,1.0379947069184186,1.0506327726402307,0.9920576561713447,0.9879709960978535,0.9900122174771911,1.0020660741938778,0.9096845745491985,0.0946573609328225,1.0264506878914883,1.0193481598065515,0.9884495152623904,1.0069677156098313,0.9976656505961375,0.9907623006482782,0.9446998783390662,0.056887990989668936
TimeMixer,ETTm1,336,96,1.0217560575877478,0.9804896636771503,0.9782246942321324,1.0420875358908277,1.0096513067192658,0.9688737960541542,0.9764463381513586,0.023835483425405368,1.0221683924277858,1.0022256725712617,0.9997496794377367,1.0198984324611842,1.009773801854712,0.9900729030614943,0.9758954715957575,0.024399797079366476
TimeMixer,ETTm1,336,336,0.9945839432380024,0.9578934345002316,0.9531494681165108,1.0383033304293536,0.9948156950623267,0.9581166369282047,1.0004660819764717,0.00046597339400486953,1.0065810998551885,0.9798211151149686,0.9840741280450818,1.0273110921242803,1.0054602265695258,0.9787300402747806,0.9977741501118212,0.0022283307741112206
TimeMixer,ETTm2,96,96,0.9826361487124725,1.0139309080287746,0.9894875481173118,0.9691352151625957,0.9792585092024374,1.0104456982694032,0.9931371657910472,0.006886491756322401,0.984094375988169,1.0192186617389503,0.9958070129125473,0.9655380272464266,0.9805557295563254,1.015553713977198,0.992821249030744,0.007204642187479621
TimeMixer,ETTm2,96,336,1.0094223517832805,1.0384965836408127,1.0026298235345836,0.9720035363471277,0.9871979204408364,1.0156320255282305,0.9564507881607738,0.044525941335746895,1.0081687862296473,1.032423984356285,1.012871978818089,0.9765065530303805,0.9945230639340209,1.0184499641581821,0.9731128874701037,0.027255183515548786
TimeMixer,ETTm2,336,96,1.0333530641079107,0.9778380053582008,1.0204244242408842,1.0567732676021053,1.0384398168146463,0.9826514813068097,1.0098693715280396,0.00982098736790723,1.0255880914316886,1.0095648010980787,1.0221343363501196,1.015871482757899,1.0189980980579685,1.0030777665808488,0.9871901376786505,0.012892616076772494
TimeMixer,ETTm2,336,336,1.1004675736590983,0.9424117215539405,1.1132435073074607,1.1677142256301098,1.1401536212604328,0.9763978174070758,1.0734263243569901,0.07085570473506743,1.0540042643177965,0.9845574022614866,1.0644382984672924,1.0705361230303012,1.0674828566521084,0.9971479090592945,1.0257395056588252,0.025413821392209685
TimeMixer,electricity,96,96,1.0261890899085069,1.0105514915460854,0.9367291512858757,1.0154743211931703,0.9753073356864899,0.9604450997249396,0.9032920653089667,0.10170933897986867,1.0177576865917644,1.0192521303131539,0.9715097401363498,0.9985337840589744,0.9849290822533876,0.9863753214735663,0.9365288062989322,0.06557499804203315
TimeMixer,electricity,96,336,0.9970220587337891,1.005025657282897,0.9501763118197418,0.9920364236563415,0.97088079094224,0.9786745403599916,0.9482487592449693,0.053138406882248086,1.0005825136068922,1.0146430822586003,0.9747519897055785,0.9861423500563281,0.9804306287802013,0.9942080154292121,0.9601253199322344,0.04069146144399036
TimeMixer,electricity,336,96,1.0116102237613545,0.9280080666903678,0.9109346836599216,1.090087748233853,0.9964932202975398,0.9141403725636271,0.9703362963416283,0.03011257031090547,1.0100766149678124,0.9921302338821041,0.9749506566199618,1.0180887352011097,0.9962862444507141,0.978584881654654,0.9728808057672482,0.027493706080922282
TimeMixer,electricity,336,336,1.0098748184171409,0.957525572864349,0.9588238056601261,1.0546713811477577,1.0056062984055512,0.9534783216656444,0.9915643030530159,0.008471478810545751,1.0095806432252146,1.0024977921821814,0.9971984578142461,1.007065203632634,1.002119687452977,0.9950891797653043,0.9852743076673003,0.014835191638360168
TimeMixer,exchange_rate,96,96,0.912032975705587,0.9035762617430123,1.0146504278389965,1.0093591590667306,1.0120013352709907,1.002617676949306,1.231235386478037,0.20801804458340092,0.9529625156266707,0.9505174104546755,0.9896665701965278,1.0025723938826387,0.9960985806774113,0.9935427972635907,1.09257939578098,0.08854131883075299
TimeMixer,exchange_rate,96,336,1.036998726415609,0.8973164141004307,1.0237220464853973,1.1556667303976729,1.0876955044026768,0.9411844053245293,1.1001660046829744,0.09546108176620965,1.02012722124739,0.9498780552358256,1.01078884550322,1.0739559837437487,1.0418938184525421,0.9701457361600242,1.0431295532782368,0.04222538046049253
TimeMixer,exchange_rate,336,96,0.9309253754516303,0.9819410209363215,1.025535468088402,0.9480461204930153,0.9860298788318729,1.040065306442164,1.1218903519953818,0.11501507683074519,0.9517271635749922,0.9876093953552568,1.0064017716369398,0.9636675876626738,0.9848029079429096,1.0219321688835654,1.070714576112935,0.06832625371876339
TimeMixer,exchange_rate,336,336,0.8616821187595699,0.7157991059660223,0.806277251490524,1.2038044076580232,0.98519039232967,0.8183973958413542,1.3072124465040982,0.2678969665777353,0.9552449010039268,0.8335122805219201,0.891153061029971,1.1460477827702569,1.0105958587399444,0.8818095317955291,1.1192460546722083,0.11265529315815133
TimeMixer,illness,96,96,1.6364951079981456,1.3080538138103737,0.7515370292141831,1.25109157644747,0.969660583213642,0.7750516440747178,0.3510832103255501,1.046732017157524,1.3671697433284355,1.3372232446389898,0.9206542585008388,1.0223945394379759,0.9701916751867005,0.9489405877695983,0.5035820142501282,0.6860086918060955
TimeMixer,illness,336,96,1.2129713987736235,0.40609415413819633,0.23454002692588896,2.9869215954309007,0.8369902457125069,0.28021835156063435,0.4761454870484695,0.742031826390843,1.0719688272536552,0.6948226771041658,0.5396969685935151,1.5427948202861386,0.9124920206063207,0.5914539046981522,0.7245925062030262,0.32214584255224554
TimeMixer,weather,96,96,1.0013606988613062,1.0001966479532867,1.0070388745764332,1.0011638220447963,1.0040970513942526,1.002929819560864,1.0054727357711868,0.005457814767162443,1.0154448595065522,1.0056519977551464,1.0124378423529425,1.0097378235943106,1.0110869317036888,1.0013360974283163,0.99143513027837,0.008601759003930936
TimeMixer,weather,96,336,1.0312980450202085,0.9942340860798538,1.013839125466114,1.0372789059028278,1.025492047177827,0.9886367507736584,0.9887721021523013,0.011291406519466064,1.0297391668628115,0.993044387978019,1.00246828956397,1.0369518012779957,1.0195642689832898,0.9832320728183542,0.980335547293551,0.019860370723877335
TimeMixer,weather,336,96,1640.9146151234488,10.295097427033598,58859.50064745588,159.38796371315715,3062.922779531219,19.216775898106167,3.484176356005594,1.2482316765397046,36.87691169376394,2.711292479367397,221.76724598756178,13.601229662381577,54.92091809384378,4.037937705422666,2.218025273667896,0.7966172836639295
TimeMixer,weather,336,336,1.0061158562002062,1100069065.3546941,13424.521089430511,9.145933540780053e-10,0.0035039945448121306,3831204.9056429905,1.2129163653048656e-05,11.319897786021107,0.9979366127874402,20808.19174054967,109.04787473780229,4.795883396454509e-05,0.07231741781021203,1507.906090120429,0.00525145814346402,5.249249499329472
TimesNet,ETTh1,96,96,1.2664212251843787,1.3117407304933522,1.0107359079401064,0.9654508667334522,0.9878339224583242,1.023184044363235,0.6084312476906989,0.4968713594775403,1.1416274203747616,1.168326552739479,1.007197420201369,0.9771475429518283,0.992058710166484,1.015259893270172,0.755137375554334,0.28085559190820086
TimesNet,ETTh1,96,336,1.1922666772176567,1.3554793162295153,0.9693413386600037,0.8795904614274299,0.9233760855429577,1.0497795576869613,0.5998054854430613,0.511149867255461,1.1437462841680028,1.1651078032958335,0.9803200939202916,0.981665628650496,0.9809926305925933,0.9993144324928359,0.7356514537173642,0.30699884074095024
TimesNet,ETTh1,336,96,1.1598400868811256,1.1686387492832397,0.9019283970016394,0.9924710160368115,0.9461172192517531,0.9532945586963728,0.6654166498846265,0.40734189334137333,1.0964964209354775,1.1068884610432221,0.9464954517213808,0.9906114839267993,0.9683022585740897,0.9774793390600769,0.7798434931144693,0.24866202928461906
TimesNet,ETTh1,336,336,1.3177967992389505,1.394410392076733,0.8845228038645557,0.9450566395136516,0.9142888758994226,0.9674434712928288,0.48135997374354916,0.7311399026164334,1.1826187099088568,1.163186322958988,0.9405031883645419,1.016706168707723,0.9778626658685314,0.961794760340086,0.6837010385433923,0.38023453505901966
TimesNet,ETTh2,96,96,1.0171013169876337,1.0248742299738611,1.0333030381775739,0.9924157396499025,1.0126530496253336,1.0203919679695632,0.9912721769312008,0.008766133591086156,1.0282388293706755,1.033743653897061,1.029808869292523,0.9946748649864661,1.0120894219511465,1.0175077883011725,0.9688348921630783,0.031661071533967015
TimesNet,ETTh2,96,336,0.9622800610557737,1.076094594528587,0.997152733848504,0.894233709516334,0.9442921095422229,1.0559791019877387,0.9629633255941172,0.037739951404411574,0.9661662848128959,1.0374802190499848,1.0041609661804074,0.9312623672937198,0.9670249833944907,1.0384022992410809,1.001778327783553,0.0017767484308274842
TimesNet,ETTh2,336,96,1.0004479257780057,0.84774510243722,0.8261296843118076,1.1801282282867498,0.9873899739626616,0.8366802439732368,0.9740661465747196,0.026276065351164137,0.9894485200232715,0.9441009147341924,0.9200882514084449,1.0480325827264414,0.981978852348587,0.9369735908343454,0.984958343860131,0.015155929201645364
TimesNet,ETTh2,336,336,1.0727708833661034,1.0524971229712208,0.9041660059655531,1.0192625328396618,0.959990902742297,0.9418485147960514,0.8007930215117427,0.2221527654150225,1.002225975097362,1.0308062133550047,0.9518970647262146,0.9722738979573847,0.962031532526637,0.9894655554856859,0.9213980856931405,0.0818631040892287
TimesNet,ETTm1,96,96,1.4366772485723298,1.4083155323015126,1.009297239528962,1.0201387513098485,1.014703516123578,0.9946720628156791,0.4988384280888317,0.6954730270675206,1.2114940376216947,1.2224532709165494,0.995867563336898,0.9910350493097884,0.9934483679273934,1.0024351496138162,0.6724314834844848,0.3968550559910447
TimesNet,ETTm1,96,336,1.3518489491301122,1.3259723951805222,1.007064603467752,1.0195151528369992,1.013270755090246,0.993875130026879,0.5618167472727431,0.5765795547300612,1.1928633408770652,1.176580355530492,0.9914937117379132,1.0138392463124475,1.0026042277149527,0.9889183431807766,0.7064438994577796,0.3475114862980449
TimesNet,ETTm1,336,96,1.1664205099112175,1.161833356053377,0.9804976653433962,1.003948202927675,0.9921536519593543,0.9882518331783194,0.7235150602302611,0.32363391732868013,1.114314712312634,1.127120502239766,0.9841069142009745,0.9886384908253513,0.9863701001482379,0.9977055408036768,0.7835452260744917,0.2439264957192503
TimesNet,ETTm1,336,336,1.1383860730903101,1.2234963763585898,0.9607667551367854,0.9304368162318651,0.9454801747212316,1.0161680602346432,0.6898039955241488,0.3713477862025376,1.085523412510527,1.1273134289639284,0.9608161078408654,0.962929549688937,0.9618722483038388,0.9989019950779994,0.7851568067379219,0.24187182734159385
TimesNet,ETTm2,96,96,1.0858551307352116,1.2051028381662685,1.0103318657262956,0.9010476918198044,0.9541264044059755,1.058907772660702,0.7720902243484487,0.2586538648685549,1.0790819683462112,1.1446527463013645,1.0091193722942284,0.9427155718911019,0.9753525240438676,1.0346201475035524,0.8169855090047539,0.2021339211157203
TimesNet,ETTm2,96,336,1.0552346106816897,1.082393689437775,0.9931639754976761,0.9749083175362998,0.9839938111543702,1.0093193313203341,0.8695342227476517,0.13979758685061602,1.0596632246734887,1.0776447000065885,1.011273184362594,0.9833140966285178,0.9971956566923809,1.0141171169125498,0.885574354950689,0.12151885583142102
TimesNet,ETTm2,336,96,1.105047641934305,1.0870701199120907,1.0094582632958011,1.016537591911429,1.0129917433551998,0.9965118372557558,0.8403298810252741,0.17396074873105058,1.0966733764284575,1.0901396367725533,1.0202763432094015,1.0059934887564017,1.0131097462767051,1.0070738604174272,0.8534112939404204,0.158513674263287
TimesNet,ETTm2,336,336,1.0784722110789868,0.9783089034784056,1.0421465326643258,1.1023841316832013,1.0718422460874648,0.9722946977211085,0.9877426865647579,0.012333053853954603,1.03834479153505,1.0044518021803057,1.021506082608665,1.033742773203428,1.027606213819307,0.9940637462788693,0.9794229266899731,0.02079173107431127
TimesNet,electricity,96,96,1.4967535064318125,1.4757218760654225,0.9911969887024462,1.0142517575347358,1.0026581111498543,0.9885692617254503,0.4487507365721172,0.8012876977946618,1.2461616006030674,1.2392316089429845,1.0015786448400814,1.0055921682517392,1.003583400191223,0.9980024028389076,0.6485720202594353,0.43298222470818937
TimesNet,electricity,96,336,1.4843553060783585,1.4707323397949177,0.9863419953891499,1.0092627094100213,0.9977365357003521,0.9885796100438439,0.45181018097439846,0.7944931409515766,1.2255588311632337,1.2296201284588701,0.9992441916351498,0.9966971122205631,0.9979698393267827,1.0012769447113017,0.6630808796305881,0.4108583058434535
TimesNet,electricity,336,96,1.3592139185841081,1.2764162434947377,0.9378372536278684,1.064867299763184,0.9993358914239139,0.9384604932897802,0.5405642802525144,0.6151417215874695,1.1682698097261492,1.1428136870319645,0.9781989345013097,1.022274954336868,0.9999941355326537,0.9782046711506617,0.7326703192412902,0.31105944738342395
