dataset,condition,base_start,mse
ETTm2,observed_context,55979,0.017263928822212015
ETTm2,observed_context,55982,0.01742003584668017
ETTm2,observed_context,55985,0.017452109344187436
ETTm2,observed_context,55988,0.021215044436565366
ETTm2,observed_context,55991,0.01731033150170625
ETTm2,observed_context,55993,0.02018374835926714
ETTm2,observed_context,55996,0.0198419381627911
ETTm2,observed_context,55999,0.05089303539276507
ETTm2,observed_context,56002,0.04766544992622405
ETTm2,observed_context,56005,0.054345270461270766
ETTm2,observed_context,56008,0.06887895769372403
ETTm2,observed_context,56011,0.10231687893439012
ETTm2,observed_context,56013,0.0850953267360386
ETTm2,observed_context,56016,0.11905213428164295
ETTm2,observed_context,56019,0.049706205643196916
ETTm2,observed_context,56022,0.036499283653857045
ETTm2,observed_context,56025,0.059787463576837174
ETTm2,observed_context,56028,0.04489190771615981
ETTm2,observed_context,56031,0.033443961627814954
ETTm2,observed_context,56033,0.02051018321015191
ETTm2,observed_context,56036,0.01549998525523028
ETTm2,observed_context,56039,0.017437935343252595
ETTm2,observed_context,56042,0.019202352194359746
ETTm2,observed_context,56045,0.005182311373938885
ETTm2,observed_context,56048,0.01757062128338251
ETTm2,observed_context,56051,0.02807842607732312
ETTm2,observed_context,56053,0.033957218853585935
ETTm2,observed_context,56056,0.04384191198698664
ETTm2,observed_context,56059,0.05181594248094968
ETTm2,observed_context,56062,0.009337698899571577
ETTm2,observed_context,56065,0.01133540621011781
ETTm2,observed_context,56068,0.011501799735687407
ETTm2,observed_context,56071,0.016439662404755705
ETTm2,observed_context,56073,0.01722227782470746
ETTm2,observed_context,56076,0.016221002865745283
ETTm2,observed_context,56079,0.017478074825174966
ETTm2,observed_context,56082,0.017183498579089924
ETTm2,observed_context,56085,0.019983268441006053
ETTm2,observed_context,56088,0.025151842110722026
ETTm2,observed_context,56091,0.030013424044168863
ETTm2,observed_context,56093,0.024477080828373587
ETTm2,observed_context,56096,0.025762105555855928
ETTm2,observed_context,56099,0.02281964677969597
ETTm2,observed_context,56102,0.016931456711302233
ETTm2,observed_context,56105,0.026972024250477
ETTm2,observed_context,56108,0.021575960088831222
ETTm2,observed_context,56111,0.04573772163981175
ETTm2,observed_context,56113,0.0411494436609297
ETTm2,observed_context,56116,0.0310207493175927
ETTm2,observed_context,56119,0.04002455822101545
ETTm2,observed_context,56122,0.06804561594236556
ETTm2,observed_context,56125,0.06346423707147654
ETTm2,observed_context,56128,0.05306218125105539
ETTm2,observed_context,56131,0.049670977635199655
ETTm2,observed_context,56133,0.024937227519320787
ETTm2,observed_context,56136,0.017186474985627396
ETTm2,observed_context,56139,0.009809759892671037
ETTm2,observed_context,56142,0.008167013564767357
ETTm2,observed_context,56145,0.0037096161588934928
ETTm2,observed_context,56148,0.0026386849735187535
ETTm2,observed_context,56151,0.004492855462098377
ETTm2,observed_context,56153,0.003511662622324703
ETTm2,observed_context,56156,0.004272664026438115
ETTm2,observed_context,56159,0.004697325773349605
ETTm2,observed_context,56162,0.006981831776066386
ETTm2,observed_context,56165,0.004906762589812266
ETTm2,observed_context,56168,0.008816015175320767
ETTm2,observed_context,56171,0.011437919247704612
ETTm2,observed_context,56173,0.01231648865585503
ETTm2,observed_context,56176,0.014507974679043233
ETTm2,observed_context,56179,0.01385765423263658
ETTm2,observed_context,56182,0.012814919742667302
ETTm2,observed_context,56185,0.00989944589308138
ETTm2,observed_context,56188,0.011226026069380758
ETTm2,observed_context,56191,0.015158920738017242
ETTm2,observed_context,56193,0.019587693156444517
ETTm2,observed_context,56196,0.01135503793305711
ETTm2,observed_context,56199,0.02345176069615257
ETTm2,observed_context,56202,0.020339593834776997
ETTm2,observed_context,56205,0.02576607201895728
ETTm2,observed_context,56208,0.027956612285871155
ETTm2,observed_context,56211,0.013169094695560922
ETTm2,observed_context,56213,0.013347900911541753
ETTm2,observed_context,56216,0.009557405839653905
ETTm2,observed_context,56219,0.0126476622339018
ETTm2,observed_context,56222,0.02472476216625007
ETTm2,observed_context,56225,0.03397476451995247
ETTm2,observed_context,56228,0.04305310613098485
ETTm2,observed_context,56231,0.04174336020164834
ETTm2,observed_context,56233,0.03782132825988152
ETTm2,observed_context,56236,0.03519247106229746
ETTm2,observed_context,56239,0.035781316712587184
ETTm2,observed_context,56242,0.027941937368980364
ETTm2,observed_context,56245,0.030126768264409503
ETTm2,observed_context,56248,0.021053481446290618
ETTm2,observed_context,56251,0.025709405332738272
ETTm2,observed_context,56253,0.026904339973864044
ETTm2,observed_context,56256,0.03372693638383956
ETTm2,observed_context,56259,0.015784106436687106
ETTm2,observed_context,56262,0.013048798554354327
ETTm2,observed_context,56265,0.011715259869056908
ETTm2,observed_context,56268,0.00956052097817066
ETTm2,observed_context,56271,0.00897064386427103
ETTm2,observed_context,56273,0.009638777040492805
ETTm2,observed_context,56276,0.009103795090115949
ETTm2,observed_context,56279,0.013490609368603286
ETTm2,observed_context,56282,0.0185598628932038
ETTm2,observed_context,56285,0.03301621045311189
ETTm2,observed_context,56288,0.04975696504132294
ETTm2,observed_context,56291,0.04962937168371662
ETTm2,observed_context,56293,0.03358299579461061
ETTm2,observed_context,56296,0.016431403407793654
ETTm2,observed_context,56299,0.012727787466648342
ETTm2,observed_context,56302,0.00891353778813607
ETTm2,observed_context,56305,0.017536153333937026
ETTm2,observed_context,56308,0.010270864562206142
ETTm2,observed_context,56311,0.0120453655044852
ETTm2,observed_context,56313,0.017261220072799465
ETTm2,observed_context,56316,0.02317792949531707
ETTm2,observed_context,56319,0.0235101145033564
ETTm2,observed_context,56322,0.01738715670159162
ETTm2,observed_context,56325,0.00715889852345114
ETTm2,observed_context,56328,0.004995340083206721
ETTm2,observed_context,56331,0.005724707061561698
ETTm2,observed_context,56333,0.006227459303217859
ETTm2,observed_context,56336,0.007216000002039664
ETTm2,observed_context,56339,0.00835440701552923
ETTm2,observed_context,56342,0.00816186093260489
ETTm2,observed_context,56345,0.011043128561695939
ETTm2,observed_context,56348,0.012561079862148522
ETTm2,observed_context,56351,0.014646245172284918
ETTm2,observed_context,56353,0.015056743976038183
ETTm2,observed_context,56356,0.01909853659327495
ETTm2,observed_context,56359,0.019838594126981135
ETTm2,observed_context,56362,0.020332369871888852
ETTm2,observed_context,56365,0.019074892510366537
ETTm2,observed_context,56368,0.01720854801917924
ETTm2,observed_context,56371,0.01928587860944904
ETTm2,observed_context,56373,0.018381189321871893
ETTm2,observed_context,56376,0.01730539608857878
ETTm2,observed_context,56379,0.02138835267566691
ETTm2,observed_context,56382,0.025155021985317615
ETTm2,observed_context,56385,0.02109242466468474
ETTm2,observed_context,56388,0.026396389901369832
ETTm2,observed_context,56391,0.029856488466129233
ETTm2,observed_context,56393,0.041260407763832524
ETTm2,observed_context,56396,0.05342682647892446
ETTm2,observed_context,56399,0.06902981497424295
ETTm2,observed_context,56402,0.06565505153247042
ETTm2,observed_context,56405,0.06959092729131812
ETTm2,observed_context,56408,0.07772784205021441
ETTm2,observed_context,56411,0.09343760280576534
ETTm2,observed_context,56413,0.1035628331253718
ETTm2,observed_context,56416,0.1108086195766503
ETTm2,observed_context,56419,0.11852157109977508
ETTm2,observed_context,56422,0.12063231875207832
ETTm2,observed_context,56425,0.10494706611957706
ETTm2,observed_context,56428,0.09954576998763094
ETTm2,observed_context,56431,0.0917900662552311
ETTm2,observed_context,56433,0.07063157300875596
ETTm2,observed_context,56436,0.07345980365470474
ETTm2,observed_context,56439,0.07477461398890278
ETTm2,observed_context,56442,0.0811931185512227
ETTm2,observed_context,56445,0.08917842765178319
ETTm2,observed_context,56448,0.11195130637709973
ETTm2,observed_context,56451,0.09938534109254286
ETTm2,observed_context,56453,0.11056685200648159
ETTm2,observed_context,56456,0.11801215214861512
ETTm2,observed_context,56459,0.13445199641419459
ETTm2,observed_context,56462,0.16350311764744732
ETTm2,observed_context,56465,0.1664990340835737
ETTm2,observed_context,56468,0.18184988184510723
ETTm2,observed_context,56470,0.21539280056085866
ETTm2,observed_context,56473,0.21084597680813366
ETTm2,observed_context,56476,0.22419139793776913
ETTm2,observed_context,56479,0.20890795582432564
ETTm2,observed_context,56482,0.19527151289972103
ETTm2,observed_context,56485,0.2096452246172605
ETTm2,observed_context,56488,0.19383197336939806
ETTm2,observed_context,56490,0.20810111998907066
ETTm2,observed_context,56493,0.18429276697843452
ETTm2,observed_context,56496,0.18586246875125642
ETTm2,observed_context,56499,0.1676999828024435
ETTm2,observed_context,56502,0.18699537627221643
ETTm2,observed_context,56505,0.16241732896343672
ETTm2,observed_context,56508,0.13360110494800656
ETTm2,observed_context,56510,0.14165449415982703
ETTm2,observed_context,56513,0.13958478675817734
ETTm2,observed_context,56516,0.13648223008959345
ETTm2,observed_context,56519,0.13387101565861362
ETTm2,observed_context,56522,0.10576326386936706
ETTm2,observed_context,56525,0.07805161986557256
ETTm2,observed_context,56528,0.0949781492209898
ETTm2,observed_context,56530,0.09202091567277958
ETTm2,observed_context,56533,0.08728181927426619
ETTm2,observed_context,56536,0.07106258262976571
ETTm2,observed_context,56539,0.06903774765724505
ETTm2,observed_context,56542,0.05823838530523939
ETTm2,observed_context,56545,0.05056810943946238
ETTm2,observed_context,56548,0.03600468186903303
ETTm2,observed_context,56550,0.023692458207249745
ETTm2,observed_context,56553,0.02101130088565613
ETTm2,observed_context,56556,0.023779425437127397
ETTm2,observed_context,56559,0.02411575876255605
ETTm2,observed_context,56562,0.026598252911536613
ETTm2,observed_context,56565,0.0309118096101945
ETTm2,observed_context,56568,0.04782732830683791
ETTm2,observed_context,56570,0.06318253009006038
ETTm2,observed_context,56573,0.07556637635851042
ETTm2,observed_context,56576,0.09864621374970138
ETTm2,observed_context,56579,0.07061773894472574
ETTm2,observed_context,56582,0.04248608140910545
ETTm2,observed_context,56585,0.027587411038440365
ETTm2,observed_context,56588,0.017494265202958614
ETTm2,observed_context,56590,0.017067170411110787
ETTm2,observed_context,56593,0.021047424502503284
ETTm2,observed_context,56596,0.019127726505838872
ETTm2,observed_context,56599,0.0203176544269982
ETTm2,observed_context,56602,0.022124626540098422
ETTm2,observed_context,56605,0.020968813810296433
ETTm2,observed_context,56608,0.015206917043648115
ETTm2,observed_context,56610,0.015929089935729706
ETTm2,observed_context,56613,0.01129081188584149
ETTm2,observed_context,56616,0.008114079478203069
ETTm2,observed_context,56619,0.01110857986191314
ETTm2,observed_context,56622,0.01089900779952556
ETTm2,observed_context,56625,0.025961544079204226
ETTm2,observed_context,56628,0.03355447118143792
ETTm2,observed_context,56630,0.029596601930367544
ETTm2,observed_context,56633,0.022557201849055342
ETTm2,observed_context,56636,0.022765561675063856
ETTm2,observed_context,56639,0.022703452901840757
ETTm2,observed_context,56642,0.023804093139365587
ETTm2,observed_context,56645,0.027051066131047
ETTm2,observed_context,56648,0.027421868839845084
ETTm2,observed_context,56650,0.028238247542489863
ETTm2,observed_context,56653,0.027231882526447027
ETTm2,observed_context,56656,0.02941323218675523
ETTm2,observed_context,56659,0.036203034746483974
ETTm2,observed_context,56662,0.03309742502124819
ETTm2,observed_context,56665,0.030296298060856586
ETTm2,observed_context,56668,0.03134226325022576
ETTm2,observed_context,56670,0.029428317512657686
ETTm2,observed_context,56673,0.026723772783021682
ETTm2,observed_context,56676,0.024347108594940717
ETTm2,observed_context,56679,0.03170286304189645
ETTm2,observed_context,56682,0.03419275019384926
ETTm2,observed_context,56685,0.03987226904285279
ETTm2,observed_context,56688,0.05403014703049602
ETTm2,observed_context,56690,0.054042924752953136
ETTm2,observed_context,56693,0.037115132411109336
ETTm2,observed_context,56696,0.057870033757768835
ETTm2,observed_context,56699,0.057695263111746116
ETTm2,observed_context,56702,0.07198638883520381
ETTm2,observed_context,56705,0.07202503558877382
ETTm2,observed_context,56708,0.06160435954650597
ETTm2,observed_context,56710,0.06704821766970152
ETTm2,observed_context,56713,0.06301911188668781
ETTm2,observed_context,56716,0.06003502625960908
ETTm2,observed_context,56719,0.06730229004496313
ETTm2,observed_context,56722,0.07982674254764814
ETTm2,observed_context,56725,0.07600632674339909
ETTm2,observed_context,56728,0.09135763150752572
ETTm2,observed_context,56730,0.09628223689480148
ETTm2,observed_context,56733,0.10378974638348704
ETTm2,observed_context,56736,0.11474916316090979
ETTm2,observed_context,56739,0.11595907250328104
ETTm2,observed_context,56742,0.11650562220103294
ETTm2,observed_context,56745,0.12600266895156695
ETTm2,observed_context,56748,0.1094376450045584
ETTm2,observed_context,56750,0.11685808646463214
ETTm2,observed_context,56753,0.1072615058448594
ETTm2,observed_context,56756,0.11637208618179873
ETTm2,observed_context,56759,0.11064533316155956
ETTm2,observed_context,56762,0.14252292307435332
ETTm2,observed_context,56765,0.1677040751746728
ETTm2,observed_context,56768,0.17785927552055206
ETTm2,observed_context,56770,0.1768163752258405
ETTm2,observed_context,56773,0.11894876098223617
ETTm2,observed_context,56776,0.05289351031779178
ETTm2,observed_context,56779,0.029772431912626476
ETTm2,observed_context,56782,0.018349622223547257
ETTm2,observed_context,56785,0.008577162756387487
ETTm2,observed_context,56788,0.01796184415893294
ETTm2,observed_context,56790,0.012327723536981175
ETTm2,observed_context,56793,0.00996176386046947
ETTm2,observed_context,56796,0.010887690596326596
ETTm2,observed_context,56799,0.009199334706696496
ETTm2,observed_context,56802,0.01303610543764172
ETTm2,observed_context,56805,0.01798561465305352
ETTm2,observed_context,56808,0.025196729045262333
ETTm2,observed_context,56810,0.03055386463659226
ETTm2,observed_context,56813,0.03469746202418409
ETTm2,observed_context,56816,0.03606574079685312
ETTm2,observed_context,56819,0.033041316150514644
ETTm2,observed_context,56822,0.03601546024486923
ETTm2,observed_context,56825,0.04757064309539106
ETTm2,observed_context,56828,0.04948955147614731
ETTm2,observed_context,56830,0.04500796865329698
ETTm2,observed_context,56833,0.04232287357534508
ETTm2,observed_context,56836,0.0411956632146328
ETTm2,observed_context,56839,0.040053539874471716
ETTm2,observed_context,56842,0.039574698023346906
ETTm2,observed_context,56845,0.03664772087210921
ETTm2,observed_context,56848,0.04005285142477193
ETTm2,observed_context,56850,0.03598903486739355
ETTm2,observed_context,56853,0.042785663677627005
ETTm2,observed_context,56856,0.04285318310406098
ETTm2,observed_context,56859,0.04546963906429161
ETTm2,observed_context,56862,0.07209098855222819
ETTm2,observed_context,56865,0.08506334510168645
ETTm2,observed_context,56868,0.0716805925478869
ETTm2,observed_context,56870,0.052623040755432414
ETTm2,observed_context,56873,0.03402026845706612
ETTm2,observed_context,56876,0.04546945382862874
ETTm2,observed_context,56879,0.05699852022796165
ETTm2,observed_context,56882,0.08572326245627915
ETTm2,observed_context,56885,0.09945980778814707
ETTm2,observed_context,56888,0.13760432223410282
ETTm2,observed_context,56890,0.15727361696486988
ETTm2,observed_context,56893,0.20492178543846803
ETTm2,observed_context,56896,0.2352722811728666
ETTm2,observed_context,56899,0.2495708386836292
ETTm2,observed_context,56902,0.2686656984439883
ETTm2,observed_context,56905,0.31290899213980033
ETTm2,observed_context,56908,0.3263250883192386
ETTm2,observed_context,56910,0.3432581738517384
ETTm2,observed_context,56913,0.37479452146588815
ETTm2,observed_context,56916,0.4035601858804405
ETTm2,observed_context,56919,0.4431575730024861
ETTm2,observed_context,56922,0.4847749817519449
ETTm2,observed_context,56925,0.5444378095611729
ETTm2,observed_context,56928,0.5801825034460726
ETTm2,observed_context,56930,0.5638880121291002
ETTm2,observed_context,56933,0.591419988546274
ETTm2,observed_context,56936,0.6519296825064375
ETTm2,observed_context,56939,0.6529045063295077
ETTm2,observed_context,56942,0.6854097742437336
ETTm2,observed_context,56945,0.7351513853692463
ETTm2,observed_context,56948,0.7874058780130833
ETTm2,observed_context,56950,0.8054953177039721
ETTm2,observed_context,56953,0.8010371393858469
ETTm2,observed_context,56956,0.7627476113618442
ETTm2,observed_context,56959,0.635316648366258
ETTm2,observed_context,56962,0.5017442960516441
ETTm2,observed_context,56965,0.3937837412015572
ETTm2,observed_context,56968,0.29365909418710745
ETTm2,observed_context,56970,0.25456915428615357
ETTm2,observed_context,56973,0.20734296322866919
ETTm2,observed_context,56976,0.19243398318490246
ETTm2,observed_context,56979,0.1631415108621027
ETTm2,observed_context,56982,0.13758961569624514
ETTm2,observed_context,56985,0.13233067696530434
ETTm2,observed_context,56988,0.12240921299934227
ETTm2,observed_context,56990,0.11153507089641845
ETTm2,observed_context,56993,0.10349170442835225
ETTm2,observed_context,56996,0.06364318982834706
ETTm2,observed_context,56999,0.04490187909658738
ETTm2,observed_context,57002,0.03213348559974368
ETTm2,observed_context,57005,0.04146113394725077
ETTm2,observed_context,57008,0.04898345167866728
ETTm2,observed_context,57010,0.03358538790076742
ETTm2,observed_context,57013,0.022565446989166443
ETTm2,observed_context,57016,0.014547880906468066
ETTm2,observed_context,57019,0.012601825888534786
ETTm2,observed_context,57022,0.015280125782398993
ETTm2,observed_context,57025,0.015378438097578002
ETTm2,observed_context,57028,0.002703730458305119
ETTm2,observed_context,57030,0.0029165180727057792
ETTm2,observed_context,57033,0.005186349554030397
ETTm2,observed_context,57036,0.009986550748501214
ETTm2,observed_context,57039,0.013663036856954552
ETTm2,observed_context,57042,0.01059722890289974
ETTm2,observed_context,57045,0.00937884071219154
ETTm2,observed_context,57048,0.013505365251020364
ETTm2,observed_context,57050,0.012922110566492258
ETTm2,observed_context,57053,0.02397271555050932
ETTm2,observed_context,57056,0.022483390166452368
ETTm2,observed_context,57059,0.0348363521680461
ETTm2,observed_context,57062,0.03934265718893518
ETTm2,observed_context,57065,0.036353759167826745
ETTm2,observed_context,57068,0.03617946088858693
ETTm2,observed_context,57070,0.03553426481941322
ETTm2,observed_context,57073,0.029055826520311606
ETTm2,observed_context,57076,0.03185535763423405
ETTm2,observed_context,57079,0.026728471221217787
ETTm2,observed_context,57082,0.025387937939906204
ETTm2,observed_context,57085,0.029861717004997918
ETTm2,observed_context,57088,0.034274740592378304
ETTm2,observed_context,57090,0.03489857421127492
ETTm2,observed_context,57093,0.04067964306651345
ETTm2,observed_context,57096,0.044028725812178114
ETTm2,observed_context,57099,0.04342901761644844
ETTm2,observed_context,57102,0.03866300121906457
ETTm2,observed_context,57105,0.04629885796401959
ETTm2,observed_context,57108,0.0556143842833654
ETTm2,observed_context,57110,0.055928137574944685
ETTm2,observed_context,57113,0.05027411132544934
ETTm2,observed_context,57116,0.05609835922696704
ETTm2,observed_context,57119,0.060372853814866685
ETTm2,observed_context,57122,0.057980903146844016
ETTm2,observed_context,57125,0.06045667066527275
ETTm2,observed_context,57128,0.04863632929190125
ETTm2,observed_context,57130,0.055711789699786816
ETTm2,observed_context,57133,0.05398336106057178
ETTm2,observed_context,57136,0.053555714185073135
ETTm2,observed_context,57139,0.057470160587040665
ETTm2,observed_context,57142,0.057530632647528314
ETTm2,observed_context,57145,0.05500956923056092
ETTm2,observed_context,57148,0.06116789081914459
ETTm2,observed_context,57150,0.07583681055953584
ETTm2,observed_context,57153,0.07096100813258675
ETTm2,observed_context,57156,0.05586972837327376
ETTm2,observed_context,57159,0.04983140138083036
ETTm2,observed_context,57162,0.04990785545254043
ETTm2,observed_context,57165,0.058965698517776326
ETTm2,observed_context,57168,0.08132628688965911
ETTm2,observed_context,57170,0.08468519711835708
ETTm2,observed_context,57173,0.08807292362697389
ETTm2,observed_context,57176,0.18126401015001267
ETTm2,observed_context,57179,0.19957083791976768
ETTm2,observed_context,57182,0.21160176308738587
ETTm2,observed_context,57185,0.18173553992826208
ETTm2,observed_context,57188,0.15788943678564046
ETTm2,observed_context,57190,0.15566264135730848
ETTm2,observed_context,57193,0.15256384225214106
ETTm2,observed_context,57196,0.14945942276438903
ETTm2,observed_context,57199,0.1551455155986398
ETTm2,observed_context,57202,0.15823053462187142
ETTm2,observed_context,57205,0.16827825096807927
ETTm2,observed_context,57208,0.18769561214733577
ETTm2,observed_context,57210,0.19930504827905912
ETTm2,observed_context,57213,0.19351654444510036
ETTm2,observed_context,57216,0.20611832833206
ETTm2,observed_context,57219,0.22186720120777137
ETTm2,observed_context,57222,0.2195069437264812
ETTm2,observed_context,57225,0.2270676293186922
ETTm2,observed_context,57228,0.23618239913047664
ETTm2,observed_context,57230,0.25330811635548267
ETTm2,observed_context,57233,0.27587820236740646
ETTm2,observed_context,57236,0.2744727623053808
ETTm2,observed_context,57239,0.31807162513967796
ETTm2,observed_context,57242,0.350036829906607
ETTm2,observed_context,57245,0.3265378463559374
ETTm2,observed_context,57248,0.33224316700822315
ETTm2,observed_context,57250,0.2855097129669492
ETTm2,observed_context,57253,0.23268726445012056
ETTm2,observed_context,57256,0.23988181734880473
ETTm2,observed_context,57259,0.22401084437383592
ETTm2,observed_context,57262,0.16154230576428616
ETTm2,observed_context,57265,0.16847080873746356
ETTm2,observed_context,57268,0.14354339933592739
ETTm2,observed_context,57270,0.1403897994716927
ETTm2,observed_context,57273,0.1337182507529245
ETTm2,observed_context,57276,0.1310841318487616
ETTm2,observed_context,57279,0.11126240577460438
ETTm2,observed_context,57282,0.10760643235864899
ETTm2,observed_context,57285,0.11614403554840225
ETTm2,observed_context,57288,0.10793139728656741
ETTm2,observed_context,57290,0.10704233898638645
ETTm2,observed_context,57293,0.11192283193342152
ETTm2,observed_context,57296,0.08985490200301997
ETTm2,observed_context,57299,0.08937612064130235
ETTm2,observed_context,57302,0.07845003010709498
ETTm2,observed_context,57305,0.08086967056733539
ETTm2,observed_context,57308,0.06025634882639005
ETTm2,observed_context,57310,0.0694011932737406
ETTm2,observed_context,57313,0.07368836518609666
ETTm2,observed_context,57316,0.07694317466182708
ETTm2,observed_context,57319,0.08930531924718427
ETTm2,observed_context,57322,0.07602775568099572
ETTm2,observed_context,57325,0.0696176042109025
ETTm2,observed_context,57328,0.0699052159463774
ETTm2,observed_context,57330,0.07305902866821813
ETTm2,observed_context,57333,0.046648390602005985
ETTm2,observed_context,57336,0.04955881568965246
ETTm2,observed_context,57339,0.04546117792722559
ETTm2,observed_context,57342,0.05516799485525405
ETTm2,observed_context,57345,0.040452396511969926
ETTm2,observed_context,57348,0.020867645940319066
ETTm2,observed_context,57350,0.01374979590676905
ETTm2,observed_context,57353,0.00635486076151796
ETTm2,observed_context,57356,0.008579002592082585
ETTm2,observed_context,57359,0.011125854345412042
ETTm2,observed_context,57362,0.014937338286672056
ETTm2,observed_context,57365,0.01694611442750249
ETTm2,observed_context,57368,0.019655652358818932
ETTm2,observed_context,57370,0.019284352229866002
ETTm2,observed_context,57373,0.016393724444855012
ETTm2,observed_context,57376,0.016864767722086952
ETTm2,observed_context,57379,0.020322028316808148
ETTm2,observed_context,57382,0.023717115887457924
ETTm2,observed_context,57385,0.026002165514826092
ETTm2,observed_context,57388,0.03621932424667438
ETTm2,observed_context,57390,0.04477766454618284
ETTm2,observed_context,57393,0.04072202112982257
ETTm2,observed_context,57396,0.04544598454938439
ETTm2,observed_context,57399,0.060174443335919335
ETTm2,observed_context,57402,0.070161675752255
ETTm2,observed_context,57405,0.08604615700519598
ETTm2,observed_context,57408,0.08881493166387788
exchange_rate,target_history,5975,0.06454313672892366
exchange_rate,target_history,5976,0.082261443171127
exchange_rate,target_history,5977,0.047942532435535236
exchange_rate,target_history,5978,0.05393892290794753
exchange_rate,target_history,5979,0.08353410788920423
exchange_rate,target_history,5980,0.10072359712267276
exchange_rate,target_history,5981,0.1108259156001538
exchange_rate,target_history,5982,0.14120384133062155
exchange_rate,target_history,5983,0.10648394143011768
exchange_rate,target_history,5984,0.07345832600972879
exchange_rate,target_history,5985,0.0767167214582207
exchange_rate,target_history,5986,0.08406273188869288
exchange_rate,target_history,5987,0.06905987998415586
exchange_rate,target_history,5988,0.06617932022416323
exchange_rate,target_history,5989,0.046809011134030666
exchange_rate,target_history,5990,0.043481230561060846
exchange_rate,target_history,5991,0.044304160862924206
exchange_rate,target_history,5992,0.047707796903183164
exchange_rate,target_history,5993,0.040153011019731594
exchange_rate,target_history,5994,0.04853918694113568
exchange_rate,target_history,5995,0.09308562399605058
exchange_rate,target_history,5996,0.11259464595670532
exchange_rate,target_history,5997,0.11515519887347721
exchange_rate,target_history,5998,0.10550756421324432
exchange_rate,target_history,5999,0.0988435141766214
exchange_rate,target_history,6000,0.14697230500792152
exchange_rate,target_history,6001,0.17213276414006407
exchange_rate,target_history,6002,0.181008056716494
exchange_rate,target_history,6003,0.14857901130688567
exchange_rate,target_history,6004,0.11229666186923161
exchange_rate,target_history,6005,0.134096679541867
exchange_rate,target_history,6006,0.1592463572278374
exchange_rate,target_history,6007,0.13289847528359486
exchange_rate,target_history,6008,0.07480204649021813
exchange_rate,target_history,6009,0.06681601229582336
exchange_rate,target_history,6010,0.07998845280553316
exchange_rate,target_history,6011,0.08991893578862553
exchange_rate,target_history,6012,0.0831850245197866
exchange_rate,target_history,6013,0.08969896471378432
exchange_rate,target_history,6014,0.10020146924787121
exchange_rate,target_history,6015,0.09907461534232172
exchange_rate,target_history,6016,0.10854427643731818
exchange_rate,target_history,6017,0.11020634490652786
exchange_rate,target_history,6018,0.09177264965181596
exchange_rate,target_history,6019,0.0880070387769213
exchange_rate,target_history,6020,0.047642591207636864
exchange_rate,target_history,6021,0.04027746192319447
exchange_rate,target_history,6022,0.0413837069079532
exchange_rate,target_history,6023,0.03864172489439914
exchange_rate,target_history,6024,0.028802254751311877
exchange_rate,target_history,6025,0.01952980767320171
exchange_rate,target_history,6026,0.010432939590482866
exchange_rate,target_history,6027,0.009747178877948353
exchange_rate,target_history,6028,0.01021941986902839
exchange_rate,target_history,6029,0.010157950200240885
exchange_rate,target_history,6030,0.010477482347762296
exchange_rate,target_history,6031,0.011250258656927673
exchange_rate,target_history,6032,0.018425077949213896
exchange_rate,target_history,6033,0.026284554485203043
exchange_rate,target_history,6034,0.05407831535318077
exchange_rate,target_history,6035,0.06431005042797634
exchange_rate,target_history,6036,0.06945234133408468
exchange_rate,target_history,6037,0.08337486567396041
exchange_rate,target_history,6038,0.12588616000818434
exchange_rate,target_history,6039,0.1168524036623847
exchange_rate,target_history,6040,0.09649702628706598
exchange_rate,target_history,6041,0.10860594207632916
exchange_rate,target_history,6042,0.06581490546547271
exchange_rate,target_history,6043,0.06357639755068471
exchange_rate,target_history,6044,0.03818635373401943
exchange_rate,target_history,6045,0.04089261842755788
exchange_rate,target_history,6046,0.05216722897331453
exchange_rate,target_history,6047,0.04452132202863007
exchange_rate,target_history,6048,0.04330113710389851
exchange_rate,target_history,6049,0.03337705128003841
exchange_rate,target_history,6050,0.03909854797580945
exchange_rate,target_history,6051,0.025937624538607217
exchange_rate,target_history,6052,0.01998314966549764
exchange_rate,target_history,6053,0.034803194650194276
exchange_rate,target_history,6054,0.04000259000599128
exchange_rate,target_history,6055,0.04275181040428742
exchange_rate,target_history,6056,0.03622109705636006
exchange_rate,target_history,6057,0.03488792823064953
exchange_rate,target_history,6058,0.02775292709086837
exchange_rate,target_history,6059,0.02716861813202079
exchange_rate,target_history,6060,0.047667610753065894
exchange_rate,target_history,6061,0.03722280038016564
exchange_rate,target_history,6062,0.035437039838766456
exchange_rate,target_history,6063,0.03475580544390485
exchange_rate,target_history,6064,0.0257567318976009
exchange_rate,target_history,6065,0.02232385730040132
exchange_rate,target_history,6066,0.028961193308649488
exchange_rate,target_history,6067,0.02946840782074206
exchange_rate,target_history,6068,0.031711229288220094
exchange_rate,target_history,6069,0.038966796515723025
exchange_rate,target_history,6070,0.06338758103997692
exchange_rate,target_history,6071,0.04394880454591652
exchange_rate,target_history,6072,0.07145942383879857
exchange_rate,target_history,6073,0.04941742475280662
exchange_rate,target_history,6074,0.030225795024752547
exchange_rate,target_history,6075,0.032121117802315934
exchange_rate,target_history,6076,0.03324249216831867
exchange_rate,target_history,6077,0.030219440021608996
exchange_rate,target_history,6078,0.03255112015230421
exchange_rate,target_history,6079,0.03502482719985312
exchange_rate,target_history,6080,0.06997491663377461
exchange_rate,target_history,6081,0.051278573025939474
