model,dataset,case,seq_len,pred_len,channel_count,selected_count,mean_mse_normalized,mean_mae_normalized,result_relative_path
GRU,electricity,RN,96,96,321,160,0.6143165749684248,0.5483933436942527,long_term/GRU/electricity/RN/seq96_pred96/channel_metrics.csv
GRU,electricity,RN,96,336,321,160,0.8919527738985356,0.7710013100985297,long_term/GRU/electricity/RN/seq96_pred336/channel_metrics.csv
GRU,electricity,RN,336,96,321,160,0.6098941269243082,0.5468816159625256,long_term/GRU/electricity/RN/seq336_pred96/channel_metrics.csv
GRU,electricity,RN,336,336,321,160,0.8579860774474183,0.7653982756545874,long_term/GRU/electricity/RN/seq336_pred336/channel_metrics.csv
GRU,electricity,NR,96,96,321,160,1.192214212288614,0.7868430228763176,long_term/GRU/electricity/NR/seq96_pred96/channel_metrics.csv
GRU,electricity,NR,96,336,321,160,0.8667228923308853,0.7680801300313046,long_term/GRU/electricity/NR/seq96_pred336/channel_metrics.csv
GRU,electricity,NR,336,96,321,160,1.1370797649808997,0.7985695102070733,long_term/GRU/electricity/NR/seq336_pred96/channel_metrics.csv
GRU,electricity,NR,336,336,321,160,0.8610404809351063,0.7668221022001129,long_term/GRU/electricity/NR/seq336_pred336/channel_metrics.csv
GRU,electricity,RR,96,96,321,160,1.1037758236308925,0.782312152450295,long_term/GRU/electricity/RR/seq96_pred96/channel_metrics.csv
GRU,electricity,RR,96,336,321,160,0.9207820617202728,0.7806896040487815,long_term/GRU/electricity/RR/seq96_pred336/channel_metrics.csv
GRU,electricity,RR,336,96,321,160,1.0028647659050678,0.7583200629572805,long_term/GRU/electricity/RR/seq336_pred96/channel_metrics.csv
GRU,electricity,RR,336,336,321,160,1.1162347074489751,0.8201365084891465,long_term/GRU/electricity/RR/seq336_pred336/channel_metrics.csv
GRU,exchange_rate,NN,96,96,8,4,0.11922306730411944,0.2490668389946222,long_term/GRU/exchange_rate/NN/seq96_pred96/channel_metrics.csv
GRU,exchange_rate,NN,96,336,8,4,0.3805083711631596,0.4537729546427727,long_term/GRU/exchange_rate/NN/seq96_pred336/channel_metrics.csv
GRU,exchange_rate,NN,336,96,8,4,0.16565867792814964,0.31183652952313423,long_term/GRU/exchange_rate/NN/seq336_pred96/channel_metrics.csv
GRU,exchange_rate,NN,336,336,8,4,0.42681438685394824,0.4966636458411813,long_term/GRU/exchange_rate/NN/seq336_pred336/channel_metrics.csv
GRU,exchange_rate,RN,96,96,8,4,0.10533634084276851,0.23564560711383817,long_term/GRU/exchange_rate/RN/seq96_pred96/channel_metrics.csv
GRU,exchange_rate,RN,96,336,8,4,0.33253377629444003,0.4279526900500059,long_term/GRU/exchange_rate/RN/seq96_pred336/channel_metrics.csv
GRU,exchange_rate,RN,336,96,8,4,0.16849623061716554,0.310158459469676,long_term/GRU/exchange_rate/RN/seq336_pred96/channel_metrics.csv
GRU,exchange_rate,RN,336,336,8,4,0.4202236831188202,0.49505083449184895,long_term/GRU/exchange_rate/RN/seq336_pred336/channel_metrics.csv
GRU,exchange_rate,NR,96,96,8,4,0.1252091680653393,0.25517955143004656,long_term/GRU/exchange_rate/NR/seq96_pred96/channel_metrics.csv
GRU,exchange_rate,NR,96,336,8,4,0.3548924238421023,0.43980065174400806,long_term/GRU/exchange_rate/NR/seq96_pred336/channel_metrics.csv
GRU,exchange_rate,NR,336,96,8,4,0.21871474152430886,0.33745255321264267,long_term/GRU/exchange_rate/NR/seq336_pred96/channel_metrics.csv
GRU,exchange_rate,NR,336,336,8,4,0.47585360147058964,0.5196661110967398,long_term/GRU/exchange_rate/NR/seq336_pred336/channel_metrics.csv
GRU,exchange_rate,RR,96,96,8,4,0.11258193757385011,0.241944033652544,long_term/GRU/exchange_rate/RR/seq96_pred96/channel_metrics.csv
GRU,exchange_rate,RR,96,336,8,4,0.34753305185586214,0.4366326257586479,long_term/GRU/exchange_rate/RR/seq96_pred336/channel_metrics.csv
GRU,exchange_rate,RR,336,96,8,4,0.1761832819320261,0.30771288461983204,long_term/GRU/exchange_rate/RR/seq336_pred96/channel_metrics.csv
GRU,exchange_rate,RR,336,336,8,4,0.45463104359805584,0.49604586884379387,long_term/GRU/exchange_rate/RR/seq336_pred336/channel_metrics.csv
GRU,weather,NN,96,96,21,10,0.16663430212065578,0.21439658885910398,long_term/GRU/weather/NN/seq96_pred96/channel_metrics.csv
GRU,weather,NN,96,336,21,10,0.27790005679430796,0.30312165600203334,long_term/GRU/weather/NN/seq96_pred336/channel_metrics.csv
GRU,weather,NN,336,96,21,10,0.17416081777108566,0.2305515670173225,long_term/GRU/weather/NN/seq336_pred96/channel_metrics.csv
GRU,weather,NN,336,336,21,10,0.2785669694283223,0.30794396553011166,long_term/GRU/weather/NN/seq336_pred336/channel_metrics.csv
GRU,weather,RN,96,96,21,10,0.20146638719875007,0.24878419509955815,long_term/GRU/weather/RN/seq96_pred96/channel_metrics.csv
GRU,weather,RN,96,336,21,10,0.2946362171843204,0.31540032626972314,long_term/GRU/weather/RN/seq96_pred336/channel_metrics.csv
GRU,weather,RN,336,96,21,10,0.20599815589819276,0.2599311808922461,long_term/GRU/weather/RN/seq336_pred96/channel_metrics.csv
GRU,weather,RN,336,336,21,10,0.298511690318784,0.32233084968867753,long_term/GRU/weather/RN/seq336_pred336/channel_metrics.csv
GRU,weather,NR,96,96,21,10,0.20696992404659145,0.25807676145008634,long_term/GRU/weather/NR/seq96_pred96/channel_metrics.csv
GRU,weather,NR,96,336,21,10,0.2983638759331024,0.32139137254229616,long_term/GRU/weather/NR/seq96_pred336/channel_metrics.csv
GRU,weather,NR,336,96,21,10,0.24401849285710514,0.2931412705885513,long_term/GRU/weather/NR/seq336_pred96/channel_metrics.csv
GRU,weather,NR,336,336,21,10,0.32458295843874413,0.35119358813833623,long_term/GRU/weather/NR/seq336_pred336/channel_metrics.csv
GRU,weather,RR,96,96,21,10,0.1758667585063016,0.22773992305710203,long_term/GRU/weather/RR/seq96_pred96/channel_metrics.csv
GRU,weather,RR,96,336,21,10,0.2784118799082491,0.30287515327689196,long_term/GRU/weather/RR/seq96_pred336/channel_metrics.csv
GRU,weather,RR,336,96,21,10,0.19432308443910665,0.25284784100949764,long_term/GRU/weather/RR/seq336_pred96/channel_metrics.csv
GRU,weather,RR,336,336,21,10,0.28650690431130077,0.3222342723359664,long_term/GRU/weather/RR/seq336_pred336/channel_metrics.csv
GRU,illness,NN,96,96,7,3,3.7386170285088673,1.3440240025520325,long_term/GRU/illness/NN/seq96_pred96/channel_metrics.csv
GRU,illness,NN,336,96,7,3,4.4236820595605035,1.4430585248129708,long_term/GRU/illness/NN/seq336_pred96/channel_metrics.csv
GRU,illness,RN,96,96,7,3,4.450410808835711,1.4210546697889055,long_term/GRU/illness/RN/seq96_pred96/channel_metrics.csv
GRU,illness,RN,336,96,7,3,5.402248348508563,1.5843606165477209,long_term/GRU/illness/RN/seq336_pred96/channel_metrics.csv
GRU,illness,NR,96,96,7,3,3.0976727179118564,1.3616220780781336,long_term/GRU/illness/NR/seq96_pred96/channel_metrics.csv
GRU,illness,NR,336,96,7,3,2.613607508795602,1.2343781760760717,long_term/GRU/illness/NR/seq336_pred96/channel_metrics.csv
GRU,illness,RR,96,96,7,3,3.785866856575012,1.4391371352331979,long_term/GRU/illness/RR/seq96_pred96/channel_metrics.csv
GRU,illness,RR,336,96,7,3,2.2302242858069286,1.0804383243833269,long_term/GRU/illness/RR/seq336_pred96/channel_metrics.csv
