case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint
RN,traffic,96,96,M,True,False,862,12089,3413,0.6607063403596816,0.3827689293395526,0.41,0.279,1.6114788789260528,1.3719316463783247,8.851542375050485,checkpoints/revin_ols/revin_ols_RN_traffic_s96_p96_M.npz
RN,traffic,96,192,M,True,False,862,11993,3317,0.6120241874639759,0.3599198024349429,0.423,0.284,1.4468656914041984,1.2673232480103624,11.426747750025243,checkpoints/revin_ols/revin_ols_RN_traffic_s96_p192_M.npz
RN,traffic,96,336,M,True,False,862,11849,3173,0.6191658141103293,0.36239325332140054,0.435,0.29,1.4233696876099524,1.2496319080048295,17.363628500024788,checkpoints/revin_ols/revin_ols_RN_traffic_s96_p336_M.npz
RN,traffic,96,720,M,True,False,862,11465,2789,0.6572136825127052,0.3826880626687258,0.464,0.307,1.416408798518761,1.246540920745035,29.014056624961086,checkpoints/revin_ols/revin_ols_RN_traffic_s96_p720_M.npz
NR,traffic,96,96,M,False,True,862,12089,3413,0.66795106619036,0.38689793484742,0.41,0.279,1.6291489419277074,1.3867309492739068,10.785044415970333,checkpoints/revin_ols/revin_ols_NR_traffic_s96_p96_M.npz
NR,traffic,96,192,M,False,True,862,11993,3317,0.6160829406411491,0.3593326976560939,0.423,0.284,1.4564608525795488,1.2652559776623025,16.45760933298152,checkpoints/revin_ols/revin_ols_NR_traffic_s96_p192_M.npz
NR,traffic,96,336,M,False,True,862,11849,3173,0.6301505165133358,0.36766490680589897,0.435,0.29,1.448621877042151,1.2678100234686172,21.92228979198262,checkpoints/revin_ols/revin_ols_NR_traffic_s96_p336_M.npz
NR,traffic,96,720,M,False,True,862,11465,2789,0.6877220375199763,0.3977330889104523,0.464,0.307,1.4821595636206384,1.2955475208809522,34.71041250007693,checkpoints/revin_ols/revin_ols_NR_traffic_s96_p720_M.npz
RR,traffic,96,96,M,True,True,862,12089,3413,0.6664588797561981,0.3847699726518303,0.41,0.279,1.6255094628199955,1.3791038446302162,9.5485855829902,checkpoints/revin_ols/revin_ols_RR_traffic_s96_p96_M.npz
RR,traffic,96,192,M,True,True,862,11993,3317,0.614275442268271,0.35796897030386415,0.423,0.284,1.4521878067807825,1.2604541207882543,15.753254499984905,checkpoints/revin_ols/revin_ols_RR_traffic_s96_p192_M.npz
RR,traffic,96,336,M,True,True,862,11849,3173,0.6282621237131671,0.3653198087451033,0.435,0.29,1.4442807441682004,1.2597234784313907,17.92007616709452,checkpoints/revin_ols/revin_ols_RR_traffic_s96_p336_M.npz
RR,traffic,96,720,M,True,True,862,11465,2789,0.6830981418711702,0.39207384775890874,0.464,0.307,1.4721942712740737,1.277113510615338,32.748870584066026,checkpoints/revin_ols/revin_ols_RR_traffic_s96_p720_M.npz
NN,weather,96,96,M,False,False,21,36696,10444,0.5738931798999866,0.4134418010145401,0.182,0.232,3.1532592302197067,1.7820767285109487,1.1263749999925494,checkpoints/revin_ols/revin_ols_NN_weather_s96_p96_M.npz
NN,weather,96,192,M,False,False,21,36600,10348,0.8135634919385747,0.5106220360908225,0.225,0.269,3.6158377419492207,1.8982231824937636,1.2999924999894574,checkpoints/revin_ols/revin_ols_NN_weather_s96_p192_M.npz
NN,weather,96,336,M,False,False,21,36456,10204,1.055237778449016,0.5982329396752418,0.271,0.301,3.8938663411402796,1.9874848494194082,2.116694208001718,checkpoints/revin_ols/revin_ols_NN_weather_s96_p336_M.npz
NN,weather,96,720,M,False,False,21,36072,9820,1.255182331081302,0.6838956195834777,0.338,0.348,3.7135571925482305,1.9652172976536715,2.4821162500884384,checkpoints/revin_ols/revin_ols_NN_weather_s96_p720_M.npz
RN,weather,96,96,M,True,False,21,36696,10444,0.46999132054480447,0.3693541812274784,0.182,0.232,2.5823698931033214,1.5920438846011997,1.343351332936436,checkpoints/revin_ols/revin_ols_RN_weather_s96_p96_M.npz
RN,weather,96,192,M,True,False,21,36600,10348,0.63354510928876,0.4450174225954502,0.225,0.269,2.8157560412833775,1.654339860949629,1.354196000029333,checkpoints/revin_ols/revin_ols_RN_weather_s96_p192_M.npz
RN,weather,96,336,M,True,False,21,36456,10204,0.846040886392218,0.5337201015536255,0.271,0.301,3.121922090008184,1.773156483566862,1.5439629160100594,checkpoints/revin_ols/revin_ols_RN_weather_s96_p336_M.npz
RN,weather,96,720,M,True,False,21,36072,9820,1.1519426719226886,0.6527990506180118,0.338,0.348,3.4081144139724513,1.875859340856356,2.45711195806507,checkpoints/revin_ols/revin_ols_RN_weather_s96_p720_M.npz
NR,weather,96,96,M,False,True,21,36696,10444,0.5689352634936843,0.41056006635283926,0.182,0.232,3.1260179312839798,1.7696554584174105,1.0856300829909742,checkpoints/revin_ols/revin_ols_NR_weather_s96_p96_M.npz
NR,weather,96,192,M,False,True,21,36600,10348,0.7950940767821306,0.5026082480609766,0.225,0.269,3.533751452365025,1.8684321489255635,1.3561515409965068,checkpoints/revin_ols/revin_ols_NR_weather_s96_p192_M.npz
NR,weather,96,336,M,False,True,21,36456,10204,1.0100610645972967,0.5840068146349557,0.271,0.301,3.7271625999900246,1.9402219755314145,1.849971582996659,checkpoints/revin_ols/revin_ols_NR_weather_s96_p336_M.npz
